"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","startNode"
2091764697,"Campina Grande","BR",79,"Av. Pref. Severino Bezerra Cabral",2091764697,477,3,"[{""x"":-35.874871,""y"":-7.234418},{""x"":-35.873506,""y"":-7.233405},{""x"":-35.873435,""y"":-7.233348},{""x"":-35.873295,""y"":-7.233276},{""x"":-35.872092,""y"":-7.232288},{""x"":-35.871464,""y"":-7.231775}]",1549970162993,2,"[{""fromNode"":159785019,""ID"":263417658,""toNode"":182839890,""isForward"":true},{""fromNode"":182839890,""ID"":201315445,""toNode"":220185209,""isForward"":true},{""fromNode"":220185209,""ID"":356585689,""toNode"":220185208,""isForward"":true},{""fromNode"":220185208,""ID"":356585684,""toNode"":220185207,""isForward"":true}]",0,3.4472222222222224,12.41,"R. Raimundo Nonato de Araújo","NONE","NONE",1549970162996,2091764697,
2080505928,"Campina Grande","BR",71,"R. Dom Pedro II",2080505928,667,2,"[{""x"":-35.889663,""y"":-7.214308},{""x"":-35.89015,""y"":-7.215187},{""x"":-35.890624,""y"":-7.215972},{""x"":-35.891092,""y"":-7.216822},{""x"":-35.891621,""y"":-7.217751},{""x"":-35.891882,""y"":-7.218738},{""x"":-35.892142,""y"":-7.219767}]",1549970165587,1,"[{""fromNode"":159783459,""ID"":156548402,""toNode"":159783418,""isForward"":false},{""fromNode"":159783418,""ID"":156548352,""toNode"":159783392,""isForward"":false},{""fromNode"":159783392,""ID"":156548288,""toNode"":159783335,""isForward"":false},{""fromNode"":159783335,""ID"":156548206,""toNode"":159783283,""isForward"":false},{""fromNode"":159783283,""ID"":193710060,""toNode"":159783267,""isForward"":false},{""fromNode"":159783267,""ID"":156548138,""toNode"":159783243,""isForward"":false}]",0,4.427777777777778,15.940000000000001,"R. Siqueira Campos","NONE","NONE",1549970351877,2080505928,
2058286623,"Campina Grande","BR",116,"R. Ver. Arrojado Lisboa",2058286623,1065,2,"[{""x"":-35.888072,""y"":-7.218701},{""x"":-35.889396,""y"":-7.218348},{""x"":-35.891621,""y"":-7.217751},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.896139,""y"":-7.2166},{""x"":-35.897408,""y"":-7.216257}]",1549970166825,2,"[{""fromNode"":159783605,""ID"":156548478,""toNode"":159783444,""isForward"":true},{""fromNode"":159783444,""ID"":156548205,""toNode"":159783283,""isForward"":true},{""fromNode"":159783283,""ID"":156547935,""toNode"":159783136,""isForward"":true},{""fromNode"":159783136,""ID"":156547714,""toNode"":159782990,""isForward"":true},{""fromNode"":159782990,""ID"":156547482,""toNode"":159782899,""isForward"":true},{""fromNode"":159782899,""ID"":261106004,""toNode"":159782678,""isForward"":true}]",0,4.116666666666666,14.819999999999999,"Av. Pres. Getúlio Vargas","NONE","NONE",1549972096485,2058286623,
2080507568,"Campina Grande","BR",101,"R. João Florentino de Carvalho",2080507568,542,2,"[{""x"":-35.880453,""y"":-7.218833},{""x"":-35.879837,""y"":-7.219637},{""x"":-35.879676,""y"":-7.219842},{""x"":-35.878593,""y"":-7.221245},{""x"":-35.877972,""y"":-7.22209},{""x"":-35.877462,""y"":-7.222715}]",1549970168970,1,"[{""fromNode"":159784441,""ID"":156549831,""toNode"":159784484,""isForward"":true},{""fromNode"":159784484,""ID"":156549922,""toNode"":159784490,""isForward"":true},{""fromNode"":159784490,""ID"":156549945,""toNode"":159784541,""isForward"":true},{""fromNode"":159784541,""ID"":156550162,""toNode"":159784551,""isForward"":true},{""fromNode"":159784551,""ID"":198000789,""toNode"":159784556,""isForward"":false}]",0,3.216666666666667,11.58,"R. Vila Nova da Rainha","NONE","NONE",1549970352789,2080507568,
2096193954,"Campina Grande","BR",149,"R. Pres. Costa e Silva",2096193954,786,3,"[{""x"":-35.909485,""y"":-7.229073},{""x"":-35.908702,""y"":-7.229108},{""x"":-35.907832,""y"":-7.229169},{""x"":-35.907156,""y"":-7.229207},{""x"":-35.906436,""y"":-7.229243},{""x"":-35.905795,""y"":-7.229281},{""x"":-35.905638,""y"":-7.229287},{""x"":-35.905365,""y"":-7.229308},{""x"":-35.905144,""y"":-7.22932},{""x"":-35.904826,""y"":-7.229338},{""x"":-35.9035,""y"":-7.229406},{""x"":-35.902376,""y"":-7.229477}]",1549970251425,2,"[{""fromNode"":159780908,""ID"":156544709,""toNode"":159781190,""isForward"":false},{""fromNode"":159781190,""ID"":156544836,""toNode"":159781276,""isForward"":false},{""fromNode"":159781276,""ID"":244150701,""toNode"":159781397,""isForward"":false},{""fromNode"":159781397,""ID"":156545155,""toNode"":159781489,""isForward"":false},{""fromNode"":159781489,""ID"":156545331,""toNode"":159781615,""isForward"":false},{""fromNode"":159781615,""ID"":247960310,""toNode"":210844631,""isForward"":false},{""fromNode"":210844631,""ID"":247960309,""toNode"":174404607,""isForward"":false},{""fromNode"":174404607,""ID"":184278154,""toNode"":159781695,""isForward"":false},{""fromNode"":159781695,""ID"":247960258,""toNode"":210844603,""isForward"":false},{""fromNode"":210844603,""ID"":247960257,""toNode"":159781781,""isForward"":false},{""fromNode"":159781781,""ID"":156545966,""toNode"":159782032,""isForward"":false}]",0,3.3944444444444444,12.22,"Av. Prof. Almeida Barreto","NONE","NONE",1549970342563,2096193954,
2080610488,"Campina Grande","BR",104,,2080610488,563,3,"[{""x"":-35.887308,""y"":-7.221136},{""x"":-35.886184,""y"":-7.220598},{""x"":-35.885061,""y"":-7.22007},{""x"":-35.884738,""y"":-7.219917},{""x"":-35.883789,""y"":-7.219467},{""x"":-35.882705,""y"":-7.218964}]",1549970341910,2,"[{""fromNode"":159783701,""ID"":156548757,""toNode"":159783785,""isForward"":true},{""fromNode"":159783785,""ID"":183596328,""toNode"":174128886,""isForward"":true},{""fromNode"":174128886,""ID"":183596329,""toNode"":159783881,""isForward"":true},{""fromNode"":159783881,""ID"":156549150,""toNode"":159784052,""isForward"":true},{""fromNode"":159784052,""ID"":156549311,""toNode"":159784142,""isForward"":true}]",0,3.452777777777778,12.430000000000001,"Av. Mal. Floriano Peixoto","NONE","NONE",1549970341910,2080610488,
2091971017,"Campina Grande","BR",111,"R. Irineu Joffily",2091971017,324,3,"[{""x"":-35.887311,""y"":-7.221709},{""x"":-35.887117,""y"":-7.221641},{""x"":-35.886454,""y"":-7.221378},{""x"":-35.885977,""y"":-7.221184},{""x"":-35.885234,""y"":-7.220904},{""x"":-35.884585,""y"":-7.220651}]",1549970342371,1,"[{""fromNode"":186088380,""ID"":207338919,""toNode"":159783723,""isForward"":true},{""fromNode"":159783723,""ID"":207338909,""toNode"":186088377,""isForward"":true},{""fromNode"":186088377,""ID"":207338910,""toNode"":159783810,""isForward"":true},{""fromNode"":159783810,""ID"":156548959,""toNode"":159783920,""isForward"":true},{""fromNode"":159783920,""ID"":156549067,""toNode"":159783998,""isForward"":true}]",0,2.2333333333333334,8.040000000000001,"R. Treze de Maio","NONE","NONE",1549970342372,2091971017,
2096290894,"Campina Grande","BR",69,"R. Dr. Antônio Sá",2096290894,366,2,"[{""x"":-35.883056,""y"":-7.219318},{""x"":-35.882536,""y"":-7.21935},{""x"":-35.882155,""y"":-7.219371},{""x"":-35.881726,""y"":-7.219347},{""x"":-35.881372,""y"":-7.219289},{""x"":-35.88129,""y"":-7.219253},{""x"":-35.881002,""y"":-7.219127},{""x"":-35.880794,""y"":-7.219008},{""x"":-35.880453,""y"":-7.218833},{""x"":-35.879937,""y"":-7.218537}]",1549970342327,1,"[{""fromNode"":231103899,""ID"":278312410,""toNode"":159784172,""isForward"":true},{""fromNode"":159784172,""ID"":156549504,""toNode"":159784281,""isForward"":true},{""fromNode"":159784281,""ID"":278313366,""toNode"":231104506,""isForward"":true},{""fromNode"":231104506,""ID"":278313367,""toNode"":159784313,""isForward"":true},{""fromNode"":159784313,""ID"":156549742,""toNode"":159784410,""isForward"":true},{""fromNode"":159784410,""ID"":156549769,""toNode"":159784441,""isForward"":true},{""fromNode"":159784441,""ID"":156549832,""toNode"":159784478,""isForward"":true}]",0,3.013888888888889,10.85,"R. Afonso Campos","NONE","NONE",1549970342328,2096290894,
2097735936,"Campina Grande","BR",64,"R. Quintino Bocaiúva",2097735936,608,1,"[{""x"":-35.888208,""y"":-7.216105},{""x"":-35.889207,""y"":-7.215616},{""x"":-35.89015,""y"":-7.215187},{""x"":-35.891918,""y"":-7.21435},{""x"":-35.893192,""y"":-7.213757}]",1549970346725,2,"[{""fromNode"":159783628,""ID"":156548515,""toNode"":159783557,""isForward"":true},{""fromNode"":159783557,""ID"":156548401,""toNode"":159783418,""isForward"":true},{""fromNode"":159783418,""ID"":156548153,""toNode"":159783298,""isForward"":true},{""fromNode"":159783298,""ID"":156547958,""toNode"":159783143,""isForward"":true}]",0,4.330555555555556,15.590000000000002,"Av. João Suassuna","NONE","NONE",1549970346726,2097735936,
2097727436,,"BR",128,"Gado Bravo",2097727436,2922,2,"[{""x"":-35.827498,""y"":-7.454157},{""x"":-35.827257,""y"":-7.454207},{""x"":-35.827031,""y"":-7.454292},{""x"":-35.826831,""y"":-7.454385},{""x"":-35.826622,""y"":-7.454496},{""x"":-35.826452,""y"":-7.454606},{""x"":-35.826262,""y"":-7.454747},{""x"":-35.826122,""y"":-7.454896},{""x"":-35.82603,""y"":-7.455033},{""x"":-35.825969,""y"":-7.455191},{""x"":-35.825918,""y"":-7.455391},{""x"":-35.825886,""y"":-7.455585},{""x"":-35.825878,""y"":-7.455854},{""x"":-35.825889,""y"":-7.456439},{""x"":-35.825881,""y"":-7.457452},{""x"":-35.825851,""y"":-7.458016},{""x"":-35.825784,""y"":-7.458532},{""x"":-35.825199,""y"":-7.461396},{""x"":-35.825205,""y"":-7.461665},{""x"":-35.825232,""y"":-7.461883},{""x"":-35.825296,""y"":-7.462061},{""x"":-35.825403,""y"":-7.462258},{""x"":-35.825521,""y"":-7.462404},{""x"":-35.825672,""y"":-7.462513},{""x"":-35.825865,""y"":-7.462622},{""x"":-35.826165,""y"":-7.462736},{""x"":-35.827951,""y"":-7.463313},{""x"":-35.828732,""y"":-7.463563},{""x"":-35.829081,""y"":-7.463718},{""x"":-35.82944,""y"":-7.463914},{""x"":-35.82977,""y"":-7.464154},{""x"":-35.830438,""y"":-7.464747},{""x"":-35.830698,""y"":-7.465005},{""x"":-35.831312,""y"":-7.465819},{""x"":-35.831736,""y"":-7.466446},{""x"":-35.831833,""y"":-7.46668},{""x"":-35.831881,""y"":-7.466877},{""x"":-35.831905,""y"":-7.467079},{""x"":-35.831884,""y"":-7.467257},{""x"":-35.831851,""y"":-7.467446},{""x"":-35.831779,""y"":-7.46763},{""x"":-35.831688,""y"":-7.467827},{""x"":-35.831508,""y"":-7.468116},{""x"":-35.83128,""y"":-7.468486},{""x"":-35.831183,""y"":-7.46867},{""x"":-35.831114,""y"":-7.468837},{""x"":-35.831076,""y"":-7.469026},{""x"":-35.831055,""y"":-7.469303},{""x"":-35.831039,""y"":-7.469773},{""x"":-35.83102,""y"":-7.471241},{""x"":-35.831001,""y"":-7.471518},{""x"":-35.830966,""y"":-7.471765},{""x"":-35.83091,""y"":-7.471997},{""x"":-35.83077,""y"":-7.472465},{""x"":-35.830365,""y"":-7.473438},{""x"":-35.83028,""y"":-7.473675},{""x"":-35.830132,""y"":-7.474215},{""x"":-35.830041,""y"":-7.474736},{""x"":-35.829969,""y"":-7.475549}]",1549970339291,7,"[{""fromNode"":286796267,""ID"":364679333,""toNode"":257914131,""isForward"":false}]",2,12.419444444444444,44.71,"PB-102","NONE","NONE",1549970339292,2097727436,"Fagundes"
2079288329,"Campina Grande","BR",77,"R. João Leôncio",2079288329,337,3,"[{""x"":-35.884275,""y"":-7.212795},{""x"":-35.884549,""y"":-7.213279},{""x"":-35.884885,""y"":-7.213779},{""x"":-35.884957,""y"":-7.213886},{""x"":-35.885338,""y"":-7.214454},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.88546,""y"":-7.214642},{""x"":-35.885922,""y"":-7.215353}]",1549971070180,1,"[{""fromNode"":159784069,""ID"":156549180,""toNode"":159783994,""isForward"":false},{""fromNode"":159783994,""ID"":355753808,""toNode"":281006949,""isForward"":false},{""fromNode"":281006949,""ID"":355753805,""toNode"":159783958,""isForward"":false},{""fromNode"":159783958,""ID"":156549056,""toNode"":159783899,""isForward"":false},{""fromNode"":159783899,""ID"":156549046,""toNode"":159783820,""isForward"":false},{""fromNode"":159783820,""ID"":156549032,""toNode"":159783921,""isForward"":false},{""fromNode"":159783921,""ID"":156548960,""toNode"":159783872,""isForward"":false}]",0,2.7472222222222222,9.89,"R. Vigolvino Wanderley","NONE","NONE",1549971070196,2079288329,
2071192322,"Campina Grande","BR",74,"R. Ladislau Rodrigues de Souza",2071192322,516,3,"[{""x"":-35.906635,""y"":-7.229991},{""x"":-35.905973,""y"":-7.229704},{""x"":-35.905684,""y"":-7.229565},{""x"":-35.905609,""y"":-7.229529},{""x"":-35.905603,""y"":-7.229526},{""x"":-35.905144,""y"":-7.22932},{""x"":-35.904856,""y"":-7.229194},{""x"":-35.903446,""y"":-7.228562},{""x"":-35.903057,""y"":-7.228397},{""x"":-35.90237,""y"":-7.228102}]",1549971074686,2,"[{""fromNode"":159781504,""ID"":237067983,""toNode"":203899447,""isForward"":true},{""fromNode"":203899447,""ID"":294178945,""toNode"":241945349,""isForward"":true},{""fromNode"":241945349,""ID"":294178946,""toNode"":159781695,""isForward"":true},{""fromNode"":159781695,""ID"":247960260,""toNode"":210844604,""isForward"":false},{""fromNode"":210844604,""ID"":247960259,""toNode"":159781972,""isForward"":false},{""fromNode"":159781972,""ID"":156545977,""toNode"":159782040,""isForward"":false},{""fromNode"":159782040,""ID"":156546080,""toNode"":159782108,""isForward"":false}]",0,4.205555555555556,15.14,"Av. Floriano Peixoto","NONE","NONE",1549971074692,2071192322,
2127173815,"Campina Grande","BR",62,"R. Quintino Bocaiúva",2127173815,608,1,"[{""x"":-35.888208,""y"":-7.216105},{""x"":-35.889207,""y"":-7.215616},{""x"":-35.89015,""y"":-7.215187},{""x"":-35.891918,""y"":-7.21435},{""x"":-35.893192,""y"":-7.213757}]",1549971076115,2,"[{""fromNode"":159783628,""ID"":156548515,""toNode"":159783557,""isForward"":true},{""fromNode"":159783557,""ID"":156548401,""toNode"":159783418,""isForward"":true},{""fromNode"":159783418,""ID"":156548153,""toNode"":159783298,""isForward"":true},{""fromNode"":159783298,""ID"":156547958,""toNode"":159783143,""isForward"":true}]",0,4.4,15.840000000000002,"Av. João Suassuna","NONE","NONE",1549971076117,2127173815,
2079298359,"Campina Grande","BR",76,"R. Antenor Navarro",2079298359,485,2,"[{""x"":-35.887369,""y"":-7.218887},{""x"":-35.888072,""y"":-7.218701},{""x"":-35.889396,""y"":-7.218348},{""x"":-35.891621,""y"":-7.217751}]",1549971082229,2,"[{""fromNode"":159783725,""ID"":156548668,""toNode"":159783605,""isForward"":true},{""fromNode"":159783605,""ID"":156548478,""toNode"":159783444,""isForward"":true},{""fromNode"":159783444,""ID"":156548205,""toNode"":159783283,""isForward"":true}]",0,3.3916666666666666,12.21,"Av. Pres. Getúlio Vargas","NONE","NONE",1549971082230,2079298359,
2097479914,"Campina Grande","BR",75,"R. Marquês do Herval",2097479914,487,3,"[{""x"":-35.889684,""y"":-7.216462},{""x"":-35.88819,""y"":-7.217185},{""x"":-35.888018,""y"":-7.217227},{""x"":-35.887772,""y"":-7.217269},{""x"":-35.887399,""y"":-7.217309},{""x"":-35.887077,""y"":-7.217348},{""x"":-35.886677,""y"":-7.217413},{""x"":-35.88628,""y"":-7.217466},{""x"":-35.885937,""y"":-7.217493},{""x"":-35.885477,""y"":-7.217598}]",1549971085625,2,"[{""fromNode"":159783527,""ID"":156548455,""toNode"":159783593,""isForward"":false},{""fromNode"":159783593,""ID"":156548703,""toNode"":159783754,""isForward"":false},{""fromNode"":159783754,""ID"":156548743,""toNode"":159783778,""isForward"":false},{""fromNode"":159783778,""ID"":190675610,""toNode"":177140353,""isForward"":false},{""fromNode"":177140353,""ID"":190675611,""toNode"":159783844,""isForward"":false},{""fromNode"":159783844,""ID"":156548966,""toNode"":178669053,""isForward"":false}]",0,3.433333333333333,12.36,"Av. Pres. João Pessoa","NONE","NONE",1549971085630,2097479914,
2096645834,"Campina Grande","BR",93,"R. Dr. Antônio Sá",2096645834,366,3,"[{""x"":-35.883056,""y"":-7.219318},{""x"":-35.882536,""y"":-7.21935},{""x"":-35.882155,""y"":-7.219371},{""x"":-35.881726,""y"":-7.219347},{""x"":-35.881372,""y"":-7.219289},{""x"":-35.88129,""y"":-7.219253},{""x"":-35.881002,""y"":-7.219127},{""x"":-35.880794,""y"":-7.219008},{""x"":-35.880453,""y"":-7.218833},{""x"":-35.879937,""y"":-7.218537}]",1549970525812,1,"[{""fromNode"":231103899,""ID"":278312410,""toNode"":159784172,""isForward"":true},{""fromNode"":159784172,""ID"":156549504,""toNode"":159784281,""isForward"":true},{""fromNode"":159784281,""ID"":278313366,""toNode"":231104506,""isForward"":true},{""fromNode"":231104506,""ID"":278313367,""toNode"":159784313,""isForward"":true},{""fromNode"":159784313,""ID"":156549742,""toNode"":159784410,""isForward"":true},{""fromNode"":159784410,""ID"":156549769,""toNode"":159784441,""isForward"":true},{""fromNode"":159784441,""ID"":156549832,""toNode"":159784478,""isForward"":true}]",0,2.5083333333333333,9.03,"R. Afonso Campos","NONE","NONE",1549971071698,2096645834,
2081092068,"Campina Grande","BR",69,"R. Antenor Navarro",2081092068,462,2,"[{""x"":-35.898264,""y"":-7.219934},{""x"":-35.897109,""y"":-7.220226},{""x"":-35.895657,""y"":-7.220603},{""x"":-35.895266,""y"":-7.220702},{""x"":-35.89422,""y"":-7.220968}]",1549970623738,2,"[{""fromNode"":159782656,""ID"":156547108,""toNode"":159782753,""isForward"":false},{""fromNode"":159782753,""ID"":156547352,""toNode"":159782906,""isForward"":false},{""fromNode"":159782906,""ID"":156547573,""toNode"":159783047,""isForward"":false},{""fromNode"":159783047,""ID"":156547666,""toNode"":159783106,""isForward"":false}]",0,3.75,13.5,"R. Rodrigues Alves","NONE","NONE",1549971080628,2081092068,
2097087284,"Campina Grande","BR",131,"R. Maceió",2097087284,243,4,"[{""x"":-35.921855,""y"":-7.251533},{""x"":-35.921307,""y"":-7.251528},{""x"":-35.920821,""y"":-7.251528},{""x"":-35.920324,""y"":-7.251529},{""x"":-35.91965,""y"":-7.251531}]",1549970805617,1,"[{""fromNode"":159779942,""ID"":156542854,""toNode"":159779945,""isForward"":false},{""fromNode"":159779945,""ID"":156542964,""toNode"":159780010,""isForward"":false},{""fromNode"":159780010,""ID"":156543040,""toNode"":159780055,""isForward"":false},{""fromNode"":159780055,""ID"":210203428,""toNode"":159780139,""isForward"":true}]",0,1.475,5.3100000000000005,"R. Fernando de Noronha","NONE","NONE",1549971081160,2097087284,
2097091834,"Campina Grande","BR",74,"R. Manoel Elias",2097091834,696,2,"[{""x"":-35.883789,""y"":-7.219467},{""x"":-35.882705,""y"":-7.218964},{""x"":-35.881625,""y"":-7.218471},{""x"":-35.881161,""y"":-7.218259},{""x"":-35.880479,""y"":-7.217933},{""x"":-35.879879,""y"":-7.217663},{""x"":-35.879268,""y"":-7.217368},{""x"":-35.878979,""y"":-7.217243},{""x"":-35.878365,""y"":-7.216951},{""x"":-35.878157,""y"":-7.216859},{""x"":-35.878063,""y"":-7.216822}]",1549970884354,2,"[{""fromNode"":159784052,""ID"":156549311,""toNode"":159784142,""isForward"":true},{""fromNode"":159784142,""ID"":278313364,""toNode"":231104505,""isForward"":true},{""fromNode"":231104505,""ID"":278313365,""toNode"":159784271,""isForward"":true},{""fromNode"":159784271,""ID"":156549719,""toNode"":159784411,""isForward"":true},{""fromNode"":159784411,""ID"":156549826,""toNode"":159784479,""isForward"":true},{""fromNode"":159784479,""ID"":156550017,""toNode"":159784596,""isForward"":true},{""fromNode"":159784596,""ID"":209656054,""toNode"":187114845,""isForward"":true}]",0,5.022222222222222,18.080000000000002,"Av. Mal. Floriano Peixoto","NONE","NONE",1549971067181,2097091834,
