"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","blockDescription","blockExpiration","blockStartTime","blockType","blockUpdate","blockingAlertID","blockingAlertUuid","causeAlert","startNode"
445791748,"Curitiba","BR",77,"R. Marcelino Nogueira",445791748,230,3,"[{""x"":-49.242556,""y"":-25.392619},{""x"":-49.241715,""y"":-25.393254},{""x"":-49.240969,""y"":-25.393833},{""x"":-49.240897,""y"":-25.393889},{""x"":-49.240811,""y"":-25.393955}]",1550372194445,2,"[{""fromNode"":161158655,""ID"":158599975,""toNode"":161158756,""isForward"":false},{""fromNode"":161158756,""ID"":359517888,""toNode"":161158897,""isForward"":false},{""fromNode"":161158897,""ID"":158600554,""toNode"":161158908,""isForward"":false},{""fromNode"":161158908,""ID"":158600598,""toNode"":161159097,""isForward"":false}]",0,1.8083333333333333,6.51,"R. João Havro","NONE","NONE",1550372662825,445791748,,,,,,,,,
428646631,"Colombo","BR",92,"R. Odonis Bighi",428646631,204,3,"[{""x"":-49.218977,""y"":-25.360608},{""x"":-49.218645,""y"":-25.360191},{""x"":-49.218429,""y"":-25.360096},{""x"":-49.217673,""y"":-25.36011},{""x"":-49.217239,""y"":-25.360271}]",1550371905110,1,"[{""fromNode"":161163624,""ID"":247086554,""toNode"":182957970,""isForward"":false}]",0,1.6722222222222223,6.0200000000000005,"R. Eva Weigert de Souza","NONE","NONE",1550373586773,428646631,,,,,,,,,
1410588816,"São José dos Pinhais","BR",-1,"Av. Sen. Salgado Filho",1410588816,125,5,"[{""x"":-49.20471,""y"":-25.50814},{""x"":-49.204792,""y"":-25.507973},{""x"":-49.205354,""y"":-25.507178}]",1549370654169,2,"[{""fromNode"":259845320,""ID"":321974304,""toNode"":227261179,""isForward"":true}]",2,0,0,"R. Joaquim Nabuco","NONE","NONE",1550458849037,1410588816,"Obras",1561949940000,1549110960000,"ROAD_CLOSED_EVENT",1549110996603,598622729,"c24dc312-8c67-3221-af3a-85364feb9b6a",,
124742503,"São José dos Pinhais","BR",-1,"R. Mal. Hermes",124742503,1235,5,"[{""x"":-49.157758,""y"":-25.528166},{""x"":-49.158003,""y"":-25.528003},{""x"":-49.15975,""y"":-25.526605},{""x"":-49.159911,""y"":-25.526556},{""x"":-49.160049,""y"":-25.526539},{""x"":-49.162741,""y"":-25.526534},{""x"":-49.163009,""y"":-25.526487},{""x"":-49.163186,""y"":-25.526385},{""x"":-49.167816,""y"":-25.522678}]",1550130515654,1,"[{""fromNode"":161175381,""ID"":158624467,""toNode"":204051418,""isForward"":true}]",2,0,0,"R. Fiscal Machado","NONE","NONE",1550458849148,124742503,"Rua Interditada",1551927540000,1538507940000,"ROAD_CLOSED_EVENT",1549370329204,620515725,"c4960a63-3320-3313-af94-ede5ab4344d0",,
135706669,"São José dos Pinhais","BR",-1,"R. Mariano Skakuy",135706669,1235,5,"[{""x"":-49.167816,""y"":-25.522678},{""x"":-49.163186,""y"":-25.526385},{""x"":-49.163009,""y"":-25.526487},{""x"":-49.162741,""y"":-25.526534},{""x"":-49.160049,""y"":-25.526539},{""x"":-49.159911,""y"":-25.526556},{""x"":-49.15975,""y"":-25.526605},{""x"":-49.158003,""y"":-25.528003},{""x"":-49.157758,""y"":-25.528166}]",1550130438821,1,"[{""fromNode"":204051418,""ID"":158624467,""toNode"":161175381,""isForward"":false}]",2,0,0,"R. Fiscal Machado","NONE","NONE",1550458852873,135706669,"Rua Interditada",1551927540000,1538507940000,"ROAD_CLOSED_EVENT",1549370040220,610264001,"0f129d4b-5501-3f26-9c53-194099629e9c",,
102428575,"São José dos Pinhais","BR",-1,,102428575,125,5,"[{""x"":-49.205354,""y"":-25.507178},{""x"":-49.204792,""y"":-25.507973},{""x"":-49.20471,""y"":-25.50814}]",1550130445784,2,"[{""fromNode"":227261179,""ID"":321974304,""toNode"":259845320,""isForward"":false}]",3,0,0,"R. Joaquim Nabuco","NONE","NONE",1550458847612,102428575,"Obras",1561949940000,1549110960000,"ROAD_CLOSED_EVENT",1549110996754,596542730,"140d222d-d859-3861-9e13-ad4ce072f4f8",,
440100749,"Pinhais","BR",67,"R. Sete",440100749,155,4,"[{""x"":-49.183995,""y"":-25.440229},{""x"":-49.183846,""y"":-25.440258},{""x"":-49.182497,""y"":-25.440577}]",1550371912144,1,"[{""fromNode"":161171850,""ID"":285676273,""toNode"":235705265,""isForward"":true},{""fromNode"":235705265,""ID"":335778575,""toNode"":161172228,""isForward"":true}]",0,1.1111111111111112,4,"R. Europa","NONE","NONE",1550373593494,440100749,,,,,,,,,
1476079726,"Piraquara","BR",-1,"PR-415 Rod. João Leopoldo Jacomel",1476079726,30,5,"[{""x"":-49.107108,""y"":-25.456004},{""x"":-49.107318,""y"":-25.455982},{""x"":-49.107367,""y"":-25.456002},{""x"":-49.107386,""y"":-25.456033}]",1549424346086,7,"[{""fromNode"":286441705,""ID"":364132159,""toNode"":286441706,""isForward"":true}]",3,0,0,"Retorno","NONE","NONE",1550458841525,1476079726,"Obras",1556679540000,1548384720000,"ROAD_CLOSED_EVENT",1548445991432,566600560,"30ec40a3-1224-3763-ad2e-179111f7b0cf",,
1383362982,"Curitiba","BR",-1,"R. Dante Angelote",1383362982,406,5,"[{""x"":-49.217314,""y"":-25.420747},{""x"":-49.218704,""y"":-25.417309}]",1549370165309,2,"[{""fromNode"":232743622,""ID"":280919427,""toNode"":161163891,""isForward"":true}]",2,0,0,"R. Konrad Adenauer","NONE","NONE",1550458851972,1383362982,"Obras na Ponte",1556679540000,1547807160000,"ROAD_CLOSED_EVENT",1548084540579,556680417,"94ddff6b-64f8-329c-8bcf-a4da094b8c7f",,
1869397419,"Curitiba","BR",-1,"R. Napoleão Bonaparte",1869397419,406,5,"[{""x"":-49.218704,""y"":-25.417309},{""x"":-49.217314,""y"":-25.420747}]",1549769516173,2,"[{""fromNode"":161163891,""ID"":280919427,""toNode"":232743622,""isForward"":false}]",2,0,0,"R. Konrad Adenauer","NONE","NONE",1550458843131,1869397419,"Obras na Ponte",1556679540000,1547807160000,"ROAD_CLOSED_EVENT",1547807242905,539049889,"3d2d98fd-229a-3473-8f75-9a6c4a55f612",,
1692853464,"Curitiba","BR",-1,"R. Biraci Teixeira de Noronha",1692853464,64,5,"[{""x"":-49.214203,""y"":-25.396674},{""x"":-49.214631,""y"":-25.397107}]",1549596758144,1,"[{""fromNode"":161164723,""ID"":158608724,""toNode"":161164654,""isForward"":true}]",2,0,0,"R. Maria Petroski","NONE","NONE",1550458849481,1692853464,"Obras",1556765940000,1547566680000,"ROAD_CLOSED_EVENT",1549369984698,616721667,"3a0384c8-0967-300a-9462-f672fe316baa",,
1674533469,"Curitiba","BR",-1,"R. Artur Julião da Silva",1674533469,64,5,"[{""x"":-49.214631,""y"":-25.397107},{""x"":-49.214203,""y"":-25.396674}]",1549596758151,1,"[{""fromNode"":161164654,""ID"":158608724,""toNode"":161164723,""isForward"":false}]",2,0,0,"R. Maria Petroski","NONE","NONE",1550458849487,1674533469,"Obras",1556765940000,1547566680000,"ROAD_CLOSED_EVENT",1549370058541,619064746,"4cb1ce5c-6540-3b58-8844-b1f4ba223d2a",,
430890843,"Curitiba","BR",137,"R. Marcílio Dias",430890843,160,3,"[{""x"":-49.203599,""y"":-25.409962},{""x"":-49.20423,""y"":-25.408637}]",1550371909674,1,"[{""fromNode"":161167406,""ID"":158612463,""toNode"":161167273,""isForward"":false}]",0,0.8388888888888889,3.02,"R. Sebastião Alves Ferreira","NONE","NONE",1550373591850,430890843,,,,,,,,,
429048820,"Curitiba","BR",65,"R. dos Ferroviários",429048820,583,2,"[{""x"":-49.212875,""y"":-25.45732},{""x"":-49.213471,""y"":-25.455775},{""x"":-49.214045,""y"":-25.454222},{""x"":-49.214335,""y"":-25.453457},{""x"":-49.214554,""y"":-25.452688},{""x"":-49.214529,""y"":-25.452297}]",1550372195933,2,"[{""fromNode"":161165237,""ID"":158609104,""toNode"":161165100,""isForward"":true},{""fromNode"":161165100,""ID"":158608906,""toNode"":161165032,""isForward"":true},{""fromNode"":161165032,""ID"":158608812,""toNode"":161164983,""isForward"":true},{""fromNode"":161164983,""ID"":158608751,""toNode"":161164854,""isForward"":true},{""fromNode"":161164854,""ID"":190523081,""toNode"":177073476,""isForward"":true}]",0,4.213888888888889,15.17,"R. Eng. Costa Barros","NONE","NONE",1550372664125,429048820,,,,,,,,,
474687487,"Piraquara","BR",76,,474687487,559,2,"[{""x"":-49.164182,""y"":-25.454151},{""x"":-49.162387,""y"":-25.4532},{""x"":-49.160007,""y"":-25.451975},{""x"":-49.159379,""y"":-25.451613}]",1550372290114,1,"[{""fromNode"":161175559,""ID"":310231475,""toNode"":161176147,""isForward"":false}]",0,4.394444444444445,15.820000000000002,"R. Euclides Miguel","NONE","NONE",1550372665769,474687487,,,,,,,,,
474763237,"Curitiba","BR",116,"R. Odijalmas Sabóia Lima",474763237,226,4,"[{""x"":-49.21076,""y"":-25.370031},{""x"":-49.211718,""y"":-25.370505},{""x"":-49.212727,""y"":-25.371003}]",1550372382361,1,"[{""fromNode"":289553686,""ID"":368898471,""toNode"":161165391,""isForward"":false},{""fromNode"":161165391,""ID"":158609317,""toNode"":161165159,""isForward"":false}]",0,1.5944444444444446,5.74,"R. Guilherme Wisniewski","NONE","NONE",1550372664174,474763237,,,,,,,,,
429347591,"São José dos Pinhais","BR",69,"Marg. BR-376",429347591,530,2,"[{""x"":-49.166232,""y"":-25.610102},{""x"":-49.167081,""y"":-25.610228},{""x"":-49.16793,""y"":-25.61036},{""x"":-49.168788,""y"":-25.610505},{""x"":-49.169694,""y"":-25.610636},{""x"":-49.170647,""y"":-25.610769},{""x"":-49.171439,""y"":-25.61088}]",1550372665005,2,"[{""fromNode"":161175494,""ID"":158624647,""toNode"":161175369,""isForward"":false},{""fromNode"":161175369,""ID"":158624447,""toNode"":161175225,""isForward"":false},{""fromNode"":161175225,""ID"":158624235,""toNode"":161175044,""isForward"":false},{""fromNode"":161175044,""ID"":158623962,""toNode"":161174869,""isForward"":false},{""fromNode"":161174869,""ID"":158623705,""toNode"":161174703,""isForward"":false},{""fromNode"":161174703,""ID"":158623465,""toNode"":161174655,""isForward"":false}]",0,3.95,14.22,"R. Arthur Urban","NONE","NONE",1550372665007,429347591,,,,,,,,,
474277757,"Curitiba","BR",104,"R. Heitor Baggio Vidal",474277757,238,3,"[{""x"":-49.20641,""y"":-25.420494},{""x"":-49.20532,""y"":-25.420068},{""x"":-49.204233,""y"":-25.41965}]",1550371908891,1,"[{""fromNode"":161166726,""ID"":158611666,""toNode"":161167000,""isForward"":true},{""fromNode"":161167000,""ID"":158612080,""toNode"":161167275,""isForward"":true}]",0,1.6777777777777778,6.04,"R. Guglielmo Marconi","NONE","NONE",1550373590949,474277757,,,,,,,,,
446201728,"São José dos Pinhais","BR",99,"Retorno",446201728,197,4,"[{""x"":-49.185784,""y"":-25.557485},{""x"":-49.18551,""y"":-25.55829},{""x"":-49.185211,""y"":-25.559188}]",1550372666081,6,"[{""fromNode"":161171472,""ID"":158619126,""toNode"":161171877,""isForward"":true},{""fromNode"":161171877,""ID"":158619226,""toNode"":161171936,""isForward"":true}]",0,1.4833333333333334,5.340000000000001,"BR-376 S Rod. Henrique Herwig","NONE","NONE",1550372666083,446201728,,,,,,,,,
444083686,"São José dos Pinhais","BR",179,"R. 1º de Maio",444083686,357,3,"[{""x"":-49.198151,""y"":-25.515318},{""x"":-49.196936,""y"":-25.51627},{""x"":-49.195466,""y"":-25.517437}]",1550371909856,1,"[{""fromNode"":161168983,""ID"":158614966,""toNode"":161169165,""isForward"":true},{""fromNode"":161169165,""ID"":158615448,""toNode"":161169472,""isForward"":true}]",0,1.613888888888889,5.8100000000000005,"R. Acre","NONE","NONE",1550373591538,444083686,,,,,,,,,
445987728,"Colombo","BR",75,"R. Antônio Sgoda",445987728,2353,1,"[{""x"":-49.220056,""y"":-25.293862},{""x"":-49.219979,""y"":-25.293871},{""x"":-49.219799,""y"":-25.293921},{""x"":-49.219704,""y"":-25.29396},{""x"":-49.219467,""y"":-25.294112},{""x"":-49.219385,""y"":-25.294214},{""x"":-49.219315,""y"":-25.294325},{""x"":-49.218757,""y"":-25.294787},{""x"":-49.218533,""y"":-25.294909},{""x"":-49.218186,""y"":-25.295038},{""x"":-49.21792,""y"":-25.295117},{""x"":-49.2178,""y"":-25.29518},{""x"":-49.217688,""y"":-25.295263},{""x"":-49.21747,""y"":-25.295462},{""x"":-49.217144,""y"":-25.295722},{""x"":-49.216797,""y"":-25.295898},{""x"":-49.216522,""y"":-25.295985},{""x"":-49.21626,""y"":-25.296032},{""x"":-49.215954,""y"":-25.296167},{""x"":-49.215493,""y"":-25.296385},{""x"":-49.215092,""y"":-25.296634},{""x"":-49.214899,""y"":-25.296782},{""x"":-49.21468,""y"":-25.296977},{""x"":-49.214542,""y"":-25.297125},{""x"":-49.214489,""y"":-25.297201},{""x"":-49.21444,""y"":-25.297281},{""x"":-49.214277,""y"":-25.297686},{""x"":-49.214183,""y"":-25.297781},{""x"":-49.213917,""y"":-25.297907},{""x"":-49.213805,""y"":-25.297976},{""x"":-49.213666,""y"":-25.298103},{""x"":-49.213377,""y"":-25.298443},{""x"":-49.213167,""y"":-25.298739},{""x"":-49.213071,""y"":-25.298957},{""x"":-49.213036,""y"":-25.299076},{""x"":-49.213015,""y"":-25.299195},{""x"":-49.213001,""y"":-25.29942},{""x"":-49.212974,""y"":-25.299505},{""x"":-49.212844,""y"":-25.299739},{""x"":-49.212753,""y"":-25.299829},{""x"":-49.212697,""y"":-25.299858},{""x"":-49.212545,""y"":-25.299907},{""x"":-49.212266,""y"":-25.299939},{""x"":-49.211621,""y"":-25.299994},{""x"":-49.210929,""y"":-25.300037},{""x"":-49.210351,""y"":-25.300049},{""x"":-49.210213,""y"":-25.300066},{""x"":-49.210067,""y"":-25.300119},{""x"":-49.20991,""y"":-25.300224},{""x"":-49.209042,""y"":-25.300851},{""x"":-49.208836,""y"":-25.301036},{""x"":-49.208747,""y"":-25.301159},{""x"":-49.208679,""y"":-25.301296},{""x"":-49.208576,""y"":-25.30144},{""x"":-49.208321,""y"":-25.301724},{""x"":-49.208179,""y"":-25.30181},{""x"":-49.208045,""y"":-25.301859},{""x"":-49.2079,""y"":-25.301893},{""x"":-49.207724,""y"":-25.301904},{""x"":-49.207566,""y"":-25.301887},{""x"":-49.20743,""y"":-25.301842},{""x"":-49.207315,""y"":-25.301782},{""x"":-49.207067,""y"":-25.301621},{""x"":-49.206989,""y"":-25.301588},{""x"":-49.206935,""y"":-25.301573},{""x"":-49.206714,""y"":-25.30159},{""x"":-49.206487,""y"":-25.301642},{""x"":-49.205849,""y"":-25.301891},{""x"":-49.205606,""y"":-25.301986},{""x"":-49.205217,""y"":-25.302226},{""x"":-49.204896,""y"":-25.302483},{""x"":-49.2043,""y"":-25.303099},{""x"":-49.203887,""y"":-25.303365},{""x"":-49.203603,""y"":-25.303695},{""x"":-49.203426,""y"":-25.304195},{""x"":-49.203282,""y"":-25.304648},{""x"":-49.203045,""y"":-25.305048},{""x"":-49.202742,""y"":-25.305425}]",1550372381854,1,"[{""fromNode"":228276790,""ID"":273781823,""toNode"":161162959,""isForward"":false},{""fromNode"":161162959,""ID"":349431602,""toNode"":276993472,""isForward"":false},{""fromNode"":276993472,""ID"":349431601,""toNode"":226708162,""isForward"":false},{""fromNode"":226708162,""ID"":309777104,""toNode"":252006770,""isForward"":false}]",0,10.575,38.07,"R. Pe. Domingos Marine","NONE","NONE",1550373037805,445987728,,,,,,,,,
440942729,"Curitiba","BR",103,"R. Pedro Gusso",440942729,177,3,"[{""x"":-49.325267,""y"":-25.511241},{""x"":-49.324873,""y"":-25.511348},{""x"":-49.32447,""y"":-25.511465},{""x"":-49.324076,""y"":-25.511575},{""x"":-49.323581,""y"":-25.511713}]",1550372844910,1,"[{""fromNode"":161136168,""ID"":296031312,""toNode"":161136249,""isForward"":false},{""fromNode"":161136249,""ID"":158566927,""toNode"":161136353,""isForward"":false},{""fromNode"":161136353,""ID"":194583677,""toNode"":161136455,""isForward"":false},{""fromNode"":161136455,""ID"":242687003,""toNode"":207518344,""isForward"":false}]",0,1.2472222222222222,4.49,"R. Léa Moreira de Souza Moura","NONE","NONE",1550373585676,440942729,,,,,,,,,
429155494,"Curitiba","BR",99,"R. Laudelino Ferreira Lopes",429155494,361,2,"[{""x"":-49.300917,""y"":-25.510288},{""x"":-49.302707,""y"":-25.510298},{""x"":-49.304505,""y"":-25.510316}]",1550372845193,1,"[{""fromNode"":161142554,""ID"":158575425,""toNode"":161141988,""isForward"":true},{""fromNode"":161141988,""ID"":158574608,""toNode"":161141501,""isForward"":true}]",0,1.761111111111111,6.34,"R. Cap. Argemiro Monteiro Wanderley","NONE","NONE",1550373585955,429155494,,,,,,,,,
446289948,"Curitiba","BR",72,"Av. Brasília",446289948,531,2,"[{""x"":-49.276647,""y"":-25.490697},{""x"":-49.27736,""y"":-25.491577},{""x"":-49.277982,""y"":-25.492352},{""x"":-49.278695,""y"":-25.493232},{""x"":-49.279327,""y"":-25.494013},{""x"":-49.279771,""y"":-25.494563}]",1550372846410,2,"[{""fromNode"":161149330,""ID"":158585575,""toNode"":161149126,""isForward"":true},{""fromNode"":161149126,""ID"":158585296,""toNode"":161148943,""isForward"":true},{""fromNode"":161148943,""ID"":158585004,""toNode"":161148706,""isForward"":true},{""fromNode"":161148706,""ID"":158584697,""toNode"":161148499,""isForward"":true},{""fromNode"":161148499,""ID"":158584523,""toNode"":161148405,""isForward"":true}]",0,4.141666666666667,14.91,"R. Maestro Francisco Antonello","NONE","NONE",1550373587699,446289948,,,,,,,,,
429419711,"Curitiba","BR",90,"R. Napoleão Laureano",429419711,1113,2,"[{""x"":-49.235248,""y"":-25.489241},{""x"":-49.234752,""y"":-25.490216},{""x"":-49.234342,""y"":-25.491074},{""x"":-49.233952,""y"":-25.491888},{""x"":-49.23352,""y"":-25.49278},{""x"":-49.233427,""y"":-25.49297},{""x"":-49.233427,""y"":-25.492969},{""x"":-49.232525,""y"":-25.494771},{""x"":-49.231641,""y"":-25.496596},{""x"":-49.230756,""y"":-25.498425}]",1550372849042,1,"[{""fromNode"":161160395,""ID"":158602368,""toNode"":161160570,""isForward"":true},{""fromNode"":161160570,""ID"":158602634,""toNode"":161160820,""isForward"":true},{""fromNode"":161160820,""ID"":158602917,""toNode"":161160772,""isForward"":true},{""fromNode"":161160772,""ID"":158602949,""toNode"":161160974,""isForward"":true},{""fromNode"":161160974,""ID"":158603213,""toNode"":161161159,""isForward"":true},{""fromNode"":161161159,""ID"":158603508,""toNode"":161161354,""isForward"":true}]",0,4.877777777777778,17.560000000000002,"R. Carlos Essenfelder","NONE","NONE",1550373314310,429419711,,,,,,,,,
440955159,"Araucária","BR",69,"Av. Archelau de Almeida Torres",440955159,750,2,"[{""x"":-49.388096,""y"":-25.588994},{""x"":-49.388435,""y"":-25.589421},{""x"":-49.389065,""y"":-25.590197},{""x"":-49.389416,""y"":-25.590606},{""x"":-49.390163,""y"":-25.591577},{""x"":-49.391953,""y"":-25.593875},{""x"":-49.392435,""y"":-25.594505}]",1550372857119,2,"[{""fromNode"":187041186,""ID"":209489937,""toNode"":161124939,""isForward"":false},{""fromNode"":161124939,""ID"":184466858,""toNode"":161124888,""isForward"":false},{""fromNode"":161124888,""ID"":158551272,""toNode"":161124793,""isForward"":false},{""fromNode"":161124793,""ID"":158551123,""toNode"":161124526,""isForward"":false},{""fromNode"":161124526,""ID"":158550762,""toNode"":161124451,""isForward"":false},{""fromNode"":161124451,""ID"":158550664,""toNode"":161124334,""isForward"":false}]",0,4.769444444444445,17.17,"R. Santa Catarina","NONE","NONE",1550373601156,440955159,,,,,,,,,
446366518,"Curitiba","BR",79,"Pista Lateral - Av. Linha Verde",446366518,444,2,"[{""x"":-49.285914,""y"":-25.517306},{""x"":-49.287286,""y"":-25.516413},{""x"":-49.288148,""y"":-25.515863},{""x"":-49.289499,""y"":-25.514965}]",1550372940827,1,"[{""fromNode"":235992322,""ID"":286112201,""toNode"":161146035,""isForward"":true},{""fromNode"":161146035,""ID"":324231395,""toNode"":261281975,""isForward"":false},{""fromNode"":261281975,""ID"":324231394,""toNode"":261281637,""isForward"":false}]",0,2.7888888888888888,10.04,"R. Reinaldo Stocco","NONE","NONE",1550373588022,446366518,,,,,,,,,
425455862,"Curitiba","BR",103,"Marg. Linha Verde",425455862,315,3,"[{""x"":-49.2997,""y"":-25.53032},{""x"":-49.299941,""y"":-25.530948},{""x"":-49.30029,""y"":-25.531707},{""x"":-49.300771,""y"":-25.532988}]",1550373034934,2,"[{""fromNode"":161143027,""ID"":158576476,""toNode"":161143163,""isForward"":true},{""fromNode"":161143163,""ID"":158576304,""toNode"":161142975,""isForward"":true}]",0,2.408333333333333,8.67,"Marg. Av. Linha Verde","NONE","NONE",1550373587217,425455862,,,,,,,,,
446362798,"Curitiba","BR",140,"R. Cidade de Caçador",446362798,518,3,"[{""x"":-49.34827,""y"":-25.477062},{""x"":-49.347798,""y"":-25.476818},{""x"":-49.347098,""y"":-25.476435},{""x"":-49.345458,""y"":-25.475552},{""x"":-49.344691,""y"":-25.475097},{""x"":-49.344409,""y"":-25.475014},{""x"":-49.344243,""y"":-25.474987},{""x"":-49.343745,""y"":-25.474945}]",1550372861616,1,"[{""fromNode"":161129433,""ID"":158557466,""toNode"":161129520,""isForward"":false},{""fromNode"":161129520,""ID"":158557565,""toNode"":161129597,""isForward"":false},{""fromNode"":161129597,""ID"":158557774,""toNode"":161129745,""isForward"":false},{""fromNode"":161129745,""ID"":158558238,""toNode"":161130089,""isForward"":false},{""fromNode"":161130089,""ID"":158558512,""toNode"":161130304,""isForward"":false}]",0,2.438888888888889,8.780000000000001,"R. Profa. Hilda Hanke Gonçalves","NONE","NONE",1550373605423,446362798,,,,,,,,,
431826713,"Curitiba","BR",91,"R. João Antônio Braga Cortes",431826713,219,3,"[{""x"":-49.325362,""y"":-25.486182},{""x"":-49.326076,""y"":-25.485814},{""x"":-49.327267,""y"":-25.485228}]",1550373033539,1,"[{""fromNode"":161135976,""ID"":158566434,""toNode"":161135633,""isForward"":true},{""fromNode"":161135633,""ID"":158565961,""toNode"":161135488,""isForward"":true}]",0,1.6527777777777777,5.95,"R. José Teixeira de Mello","NONE","NONE",1550373309891,431826713,,,,,,,,,
