"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportMood","reportRating","roadType","showFacebookPic","speed","street","subtype","type","uuid","wazeData","reportBy","reportDescription","reportByActiveGroupIcon","reportByActiveGroupName","provider","providerId","nearBy","imageId","imageUrl"
"alert-660807445/6ba4ea77-eeca-3733-b3e1-c0c144e73066","Curitiba","[{""reportBy"":"""",""reportMillis"":1550258233631,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550260560924,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550261506311,""isThumbsUp"":true},{""reportBy"":""mivalginhak"",""reportMillis"":1550263866934,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550265788021,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550278812368,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550303504921,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550315202722,""isThumbsUp"":true},{""reportBy"":""fabinhobhc"",""reportMillis"":1550315507208,""isThumbsUp"":true},{""reportMillis"":1550317983491,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550331854212,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550332477707,""isThumbsUp"":true},{""reportBy"":""BrunoRicardoPedroso"",""reportMillis"":1550332593365,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550335060461,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550341429061,""isThumbsUp"":true},{""reportBy"":""TattySabbag"",""reportMillis"":1550351093111,""isThumbsUp"":true},{""reportBy"":""JuliGenaro"",""reportMillis"":1550351161310,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352103051,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352338478,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352446809,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550355571103,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550358167877,""isThumbsUp"":true},{""reportBy"":""StefanoviczNath"",""reportMillis"":1550405794631,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550406600876,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550419436796,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550442345663,""isThumbsUp"":true}]",5,"BR","alert-660807445/6ba4ea77-eeca-3733-b3e1-c0c144e73066",true,false,"{""x"":-49.243753,""y"":-25.453487}",73,1,0,25,1550258188255,10,1,0,6,false,0,"Av. Linha Verde","HAZARD_ON_ROAD_POT_HOLE","HAZARD","6ba4ea77-eeca-3733-b3e1-c0c144e73066","world,-49.243753,-25.453487,6ba4ea77-eeca-3733-b3e1-c0c144e73066,660807445",,,,,,,,,
"alert-636322732/bd6f53d2-26d3-3a63-abae-19f871fa8dfa","Curitiba","[{""reportBy"":""Roneypuntored"",""reportMillis"":1549917607126,""isThumbsUp"":false},{""reportBy"":""JniorFonsecaLol1"",""reportMillis"":1550001767975,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550050000650,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550056145919,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550084379331,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550089864888,""isThumbsUp"":true},{""reportBy"":""ThiagoMuriloZapella"",""reportMillis"":1550137465792,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550154534174,""isThumbsUp"":true},{""reportBy"":""PDuze"",""reportMillis"":1550175308456,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550211866121,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550256575689,""isThumbsUp"":true},{""reportBy"":""SandraSchasiepenLol"",""reportMillis"":1550258220223,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550261266249,""isThumbsUp"":true},{""reportBy"":""raffamoreiramano"",""reportMillis"":1550302225116,""isThumbsUp"":true},{""reportBy"":""AdilsonGonalvesDino"",""reportMillis"":1550352230430,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550359035509,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550408562414,""isThumbsUp"":false}]",5,"BR","alert-636322732/bd6f53d2-26d3-3a63-abae-19f871fa8dfa",true,false,"{""x"":-49.364645,""y"":-25.439668}",353,3,0,14,1549917593544,10,1,3,6,false,0,"BR-376 Contorno Sul","HAZARD_ON_ROAD_POT_HOLE","HAZARD","bd6f53d2-26d3-3a63-abae-19f871fa8dfa","world,-49.364645,-25.439668,bd6f53d2-26d3-3a63-abae-19f871fa8dfa,636322732","Roneypuntored",,"rictv","RICTV",,,,,
"alert-659878698/4b59c1d9-a5b8-373c-a2e3-2db18c0ad8d8","Curitiba","[{""reportBy"":""gus_schmidt_bmw"",""reportMillis"":1550367630312,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550426964331,""text"":""essa e uma via no buraco "",""isThumbsUp"":false},{""reportBy"":""VanessaRodriguesDino39"",""reportMillis"":1550455503224,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550456497203,""isThumbsUp"":true}]",2,"BR","alert-659878698/4b59c1d9-a5b8-373c-a2e3-2db18c0ad8d8",true,false,"{""x"":-49.258345,""y"":-25.47402}",217,1,0,3,1550323716728,9,24,1,6,false,0,"Av. Linha Verde","HAZARD_ON_ROAD_POT_HOLE","HAZARD","4b59c1d9-a5b8-373c-a2e3-2db18c0ad8d8","world,-49.258345,-25.47402,4b59c1d9-a5b8-373c-a2e3-2db18c0ad8d8,659878698","DouglasFranceschiCwB",,"rictv","RICTV",,,,,
"alert-655930779/df762855-ffb8-3aa1-b600-494c5dc0875e","Curitiba","[{""reportBy"":"""",""reportMillis"":1550345022106,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550345243382,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550346344268,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550346838387,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550347114183,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550347586830,""isThumbsUp"":true},{""reportBy"":""HassRicardo"",""reportMillis"":1550347704532,""isThumbsUp"":true},{""reportBy"":""Sfulan"",""reportMillis"":1550349089307,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550349817877,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550350396544,""isThumbsUp"":true},{""reportBy"":""Zarref007"",""reportMillis"":1550350441877,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550350473338,""isThumbsUp"":true},{""reportBy"":""TattySabbag"",""reportMillis"":1550351292733,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550351700566,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352052283,""isThumbsUp"":true},{""reportBy"":""Jooaogabriiiel"",""reportMillis"":1550352070482,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352075040,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550354086351,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550355565962,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550356932037,""isThumbsUp"":true},{""reportMillis"":1550357549770,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550358260442,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550358788399,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550359426803,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550361126970,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550364677413,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365201829,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365417717,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365679227,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367450726,""isThumbsUp"":true},{""reportBy"":""LucasMoreiraSunny22"",""reportMillis"":1550382285210,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550382921883,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550383755752,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550391146918,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550397400860,""isThumbsUp"":true},{""reportBy"":""StefanoviczNath"",""reportMillis"":1550405788484,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550407604811,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550410807820,""isThumbsUp"":true},{""reportBy"":""Hi_ReZx"",""reportMillis"":1550410890577,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550414801402,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550415144120,""isThumbsUp"":true},{""reportBy"":""RicardoCS83"",""reportMillis"":1550416197849,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550416412259,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550417769888,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550417996583,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550418310043,""isThumbsUp"":true},{""reportBy"":""Claudinho_tks"",""reportMillis"":1550418793997,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550419415485,""isThumbsUp"":true},{""reportBy"":""gezera"",""reportMillis"":1550420036602,""isThumbsUp"":true},{""reportBy"":""AndreaVerasCamillo"",""reportMillis"":1550420397090,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550423139350,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550423149128,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550427450151,""isThumbsUp"":true},{""reportBy"":""Tiagotgfs"",""reportMillis"":1550429659869,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550430611532,""isThumbsUp"":true},{""reportBy"":""MarcosVieira58"",""reportMillis"":1550431726975,""isThumbsUp"":true},{""reportBy"":""EvertonBenedeti"",""reportMillis"":1550431808628,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432877838,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433431125,""isThumbsUp"":true},{""reportBy"":""ProjectHeide"",""reportMillis"":1550433720092,""isThumbsUp"":true},{""reportBy"":""ProjectHeide"",""reportMillis"":1550433720984,""isThumbsUp"":true}]",5,"BR","alert-655930779/df762855-ffb8-3aa1-b600-494c5dc0875e",true,false,"{""x"":-49.248708,""y"":-25.456504}",20,1,0,60,1550345001879,10,0,0,6,false,0,"Av. Linha Verde","HAZARD_ON_ROAD_POT_HOLE","HAZARD","df762855-ffb8-3aa1-b600-494c5dc0875e","world,-49.248708,-25.456504,df762855-ffb8-3aa1-b600-494c5dc0875e,655930779",,,,,,,,,
"alert-664902515/89becdb1-3aae-3da2-96c0-e4279950215d",,"[{""reportBy"":"""",""reportMillis"":1550348621646,""isThumbsUp"":true},{""reportBy"":""AluizioMadruga"",""reportMillis"":1550358540885,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550411279130,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550446229257,""isThumbsUp"":true}]",1,"BR","alert-664902515/89becdb1-3aae-3da2-96c0-e4279950215d",true,false,"{""x"":-49.405028,""y"":-25.43325}",78,0,0,4,1550342110572,10,50,4,6,false,0,"BR-277 S Rod. do Café Gov. Ney Braga","HAZARD_ON_ROAD_POT_HOLE","HAZARD","89becdb1-3aae-3da2-96c0-e4279950215d","world,-49.405028,-25.43325,89becdb1-3aae-3da2-96c0-e4279950215d,664902515","sigaieu",,,,,,"Campo Magro",,
"alert-655168031/6b49e1fc-c61f-37b9-8603-e7b5a2538e50","Curitiba","[{""reportBy"":"""",""reportMillis"":1550370539587,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550373058253,""isThumbsUp"":true}]",1,"BR","alert-655168031/6b49e1fc-c61f-37b9-8603-e7b5a2538e50",true,false,"{""x"":-49.222788,""y"":-25.415772}",21,0,0,2,1550370440317,7,49,0,6,false,0,"Av. Linha Verde","HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","6b49e1fc-c61f-37b9-8603-e7b5a2538e50","world,-49.222788,-25.415772,6b49e1fc-c61f-37b9-8603-e7b5a2538e50,655168031",,,,,,,,,
"alert-654045442/df68cc88-f522-3553-959d-2af107ec87ee",,"[{""reportBy"":"""",""reportMillis"":1550370576024,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550371906708,""isThumbsUp"":true}]",1,"BR","alert-654045442/df68cc88-f522-3553-959d-2af107ec87ee",true,false,"{""x"":-49.385573,""y"":-25.427123}",259,0,0,2,1550370442679,7,50,3,6,false,0,"BR-277 N Rod. do Café Gov. Ney Braga","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","df68cc88-f522-3553-959d-2af107ec87ee","world,-49.385573,-25.427123,df68cc88-f522-3553-959d-2af107ec87ee,654045442","michelllamas",,,,,,"Campo Magro",,
"alert-652784183/7571b4b1-b9de-3a10-9333-75eb8293cfc1","Curitiba","[{""reportBy"":"""",""reportMillis"":1550367035207,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367143410,""text"":""Vectra ?"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550367296457,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367367084,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367594656,""text"":""Acabei de passar, presenciei o vectra contra mão "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550367738865,""isThumbsUp"":true},{""reportMillis"":1550368212242,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550368510925,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550369966226,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550370774539,""isThumbsUp"":true},{""reportBy"":""Vaneandrade01"",""reportMillis"":1550371712810,""isThumbsUp"":true},{""reportMillis"":1550372489636,""isThumbsUp"":false},{""reportMillis"":1550372509633,""isThumbsUp"":true}]",5,"BR","alert-652784183/7571b4b1-b9de-3a10-9333-75eb8293cfc1",true,false,"{""x"":-49.203595,""y"":-25.388737}",273,4,0,9,1550366144798,10,1,1,6,false,0,"Av. Linha Verde","ACCIDENT_MAJOR","ACCIDENT","7571b4b1-b9de-3a10-9333-75eb8293cfc1","world,-49.203595,-25.388737,7571b4b1-b9de-3a10-9333-75eb8293cfc1,652784183",,,,,,,,,
"alert-667768244/b8a18c72-c49a-30a4-ae7a-c523107b620e","Curitiba","[]",0,"BR","alert-667768244/b8a18c72-c49a-30a4-ae7a-c523107b620e",false,false,"{""x"":-49.249125,""y"":-25.530598}",342,0,0,0,1550372920874,5,34,0,1,false,0,"R. Sílvio Heimbecker","","POLICE","b8a18c72-c49a-30a4-ae7a-c523107b620e","world,-49.249125,-25.530598,b8a18c72-c49a-30a4-ae7a-c523107b620e,667768244",,,,,,,,,
"alert-657061230/25568ad2-fef6-34e4-86ab-b80b6e5eab7a","Curitiba","[]",0,"BR","alert-657061230/25568ad2-fef6-34e4-86ab-b80b6e5eab7a",false,false,"{""x"":-49.296155,""y"":-25.450793}",337,0,0,0,1550372756024,5,8,4,1,false,0,"R. Lindolfo Pessoa","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","25568ad2-fef6-34e4-86ab-b80b6e5eab7a","world,-49.296155,-25.450793,25568ad2-fef6-34e4-86ab-b80b6e5eab7a,657061230",,,,,,,,,
"alert-653961232/40c0339b-620e-3e59-a357-73138b6cb576","Curitiba","[]",0,"BR","alert-653961232/40c0339b-620e-3e59-a357-73138b6cb576",false,false,"{""x"":-49.295693,""y"":-25.450306}",67,0,0,0,1550372780982,5,8,4,2,false,0,"Av. Silva Jardim","HAZARD_ON_ROAD","HAZARD","40c0339b-620e-3e59-a357-73138b6cb576","world,-49.295693,-25.450306,40c0339b-620e-3e59-a357-73138b6cb576,653961232","cyamaguti","Pista direita com asfalto ruim ",,,,,,,
"alert-652771192/df353423-e5a4-3038-ba7a-5c9cec73f221","São José dos Pinhais","[]",0,"BR","alert-652771192/df353423-e5a4-3038-ba7a-5c9cec73f221",false,false,"{""x"":-49.218983,""y"":-25.569429}",184,0,0,0,1550373150021,5,34,0,2,false,0,,"","POLICE","df353423-e5a4-3038-ba7a-5c9cec73f221","world,-49.218983,-25.569429,df353423-e5a4-3038-ba7a-5c9cec73f221,652771192","BeatrizLimaHappy82",,,,,,,,
"alert-652949852/1c8bf0d1-fe66-38e7-9384-1299507165d7","São José dos Pinhais","[]",0,"BR","alert-652949852/1c8bf0d1-fe66-38e7-9384-1299507165d7",false,false,"{""x"":-49.203826,""y"":-25.509667}",156,0,0,0,1550373953529,5,1,1,2,false,0,"Av. das Torres","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","1c8bf0d1-fe66-38e7-9384-1299507165d7","world,-49.203826,-25.509667,1c8bf0d1-fe66-38e7-9384-1299507165d7,652949852",,,,,,,,,
"alert-667509174/e4140f09-916f-3b7e-a2c6-c1f6314dc0c2","Curitiba","[]",0,"BR","alert-667509174/e4140f09-916f-3b7e-a2c6-c1f6314dc0c2",false,false,"{""x"":-49.20417,""y"":-25.43058}",35,0,0,0,1550374156890,5,24,0,20,false,0,,"POLICE_VISIBLE","POLICE","e4140f09-916f-3b7e-a2c6-c1f6314dc0c2","world,-49.20417,-25.43058,e4140f09-916f-3b7e-a2c6-c1f6314dc0c2,667509174",,,,,,,,,
"alert-664288066/fcc66a85-082a-3276-8e31-6d6ba220977a","Curitiba","[{""reportBy"":"""",""reportMillis"":1550375815678,""isThumbsUp"":true}]",0,"BR","alert-664288066/fcc66a85-082a-3276-8e31-6d6ba220977a",false,false,"{""x"":-49.243004,""y"":-25.427614}",275,0,0,1,1550374628709,8,0,0,2,false,0,"R. 15 de Novembro","","POLICE","fcc66a85-082a-3276-8e31-6d6ba220977a","world,-49.243004,-25.427614,fcc66a85-082a-3276-8e31-6d6ba220977a,664288066",,,,,,,,,
"alert-668365184/5f1f5b5d-5005-30fc-b169-a6b383af257b","Curitiba","[{""reportBy"":"""",""reportMillis"":1550399739814,""isThumbsUp"":true}]",0,"BR","alert-668365184/5f1f5b5d-5005-30fc-b169-a6b383af257b",false,false,"{""x"":-49.287749,""y"":-25.516118}",125,0,0,1,1550374928030,6,24,1,1,false,0,"R. Reinaldo Stocco","HAZARD_ON_ROAD_POT_HOLE","HAZARD","5f1f5b5d-5005-30fc-b169-a6b383af257b","world,-49.287749,-25.516118,5f1f5b5d-5005-30fc-b169-a6b383af257b,668365184",,,,,,,,,
"alert-662196548/fa26dfae-3351-3ae2-90fc-50771a519ddf","Colombo","[]",0,"BR","alert-662196548/fa26dfae-3351-3ae2-90fc-50771a519ddf",true,false,"{""x"":-49.221028,""y"":-25.328663}",355,0,0,0,1550375003532,5,0,0,7,false,0,"PR-417 Rod. Mauro Bernardo Camargo","HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","fa26dfae-3351-3ae2-90fc-50771a519ddf","world,-49.221028,-25.328663,fa26dfae-3351-3ae2-90fc-50771a519ddf,662196548",,,,,,,,,
"alert-666792684/a9314e95-58c9-3db2-94fc-0067ce86b12c","Curitiba","[]",0,"BR","alert-666792684/a9314e95-58c9-3db2-94fc-0067ce86b12c",false,false,"{""x"":-49.261762,""y"":-25.379978}",321,0,0,0,1550375218331,6,49,0,2,false,0,"Av. Anita Garibaldi","HAZARD_ON_ROAD_POT_HOLE","HAZARD","a9314e95-58c9-3db2-94fc-0067ce86b12c","world,-49.261762,-25.379978,a9314e95-58c9-3db2-94fc-0067ce86b12c,666792684",,,,,,,,,
"alert-667209944/06fdbf0d-b606-3793-9772-643b9743eaba","Curitiba","[{""reportBy"":"""",""reportMillis"":1550375908868,""isThumbsUp"":false}]",0,"BR","alert-667209944/06fdbf0d-b606-3793-9772-643b9743eaba",false,false,"{""x"":-49.238086,""y"":-25.427118}",337,1,0,0,1550375525192,6,34,0,1,false,0,"R. Frei Orlando","POLICE_VISIBLE","POLICE","06fdbf0d-b606-3793-9772-643b9743eaba","world,-49.238086,-25.427118,06fdbf0d-b606-3793-9772-643b9743eaba,667209944",,,,,,,,,
"alert-658348579/6b21b258-71d3-30c9-9fff-6b5a81f84eb1","Curitiba","[]",0,"BR","alert-658348579/6b21b258-71d3-30c9-9fff-6b5a81f84eb1",false,false,"{""x"":-49.267556,""y"":-25.498763}",155,0,0,0,1550375974315,5,50,0,2,false,0,"R. Francisco Derosso","POLICE_VISIBLE","POLICE","6b21b258-71d3-30c9-9fff-6b5a81f84eb1","world,-49.267556,-25.498763,6b21b258-71d3-30c9-9fff-6b5a81f84eb1,658348579",,,,,,,,,
"alert-656070030/b7bee43a-ad12-3140-8702-cdce39bd5cb6",,"[]",0,"BR","alert-656070030/b7bee43a-ad12-3140-8702-cdce39bd5cb6",false,false,"{""x"":-49.284964,""y"":-25.46295}",0,0,0,0,1550375924859,5,49,0,,false,0,,"","POLICE","b7bee43a-ad12-3140-8702-cdce39bd5cb6","world,-49.284964,-25.46295,b7bee43a-ad12-3140-8702-cdce39bd5cb6,656070030",,,,,,,,,
"alert-651571333/e65fd389-2871-30dc-8f32-24989ab98ed0","Curitiba","[{""reportBy"":"""",""reportMillis"":1550376205311,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550376229481,""isThumbsUp"":false}]",1,"BR","alert-651571333/e65fd389-2871-30dc-8f32-24989ab98ed0",false,false,"{""x"":-49.227883,""y"":-25.439876}",227,2,0,0,1550376188127,7,46,1,2,false,0,"Av. Pres. Affonso Camargo","HAZARD_ON_ROAD_OBJECT","HAZARD","e65fd389-2871-30dc-8f32-24989ab98ed0","world,-49.227883,-25.439876,e65fd389-2871-30dc-8f32-24989ab98ed0,651571333",,,,,,,,,
"alert-664631355/4eb948a3-4948-3b95-bba4-ceafd0d5b69b","Curitiba","[]",0,"BR","alert-664631355/4eb948a3-4948-3b95-bba4-ceafd0d5b69b",false,false,"{""x"":-49.243824,""y"":-25.436972}",281,0,0,0,1550376425732,5,46,1,2,false,0,"Av. Pres. Affonso Camargo","HAZARD_ON_ROAD_OBJECT","HAZARD","4eb948a3-4948-3b95-bba4-ceafd0d5b69b","world,-49.243824,-25.436972,4eb948a3-4948-3b95-bba4-ceafd0d5b69b,664631355",,,,,,,,,
"alert-658592800/19381152-99d2-3c95-9af2-37765d787de6",,"[]",0,"BR","alert-658592800/19381152-99d2-3c95-9af2-37765d787de6",true,false,"{""x"":-49.366415,""y"":-25.429118}",171,0,0,0,1550376945075,6,49,0,7,false,0,"PR-418 Contorno Norte","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","19381152-99d2-3c95-9af2-37765d787de6","world,-49.366415,-25.429118,19381152-99d2-3c95-9af2-37765d787de6,658592800",,,,,,,"Curitib",,
"alert-653648112/950cf643-81cf-3261-90f9-36d7a3cccc98","Curitiba","[]",0,"BR","alert-653648112/950cf643-81cf-3261-90f9-36d7a3cccc98",false,false,"{""x"":-49.30574,""y"":-25.401216}",187,0,0,0,1550377493488,5,40,4,1,false,0,"R. Dr. Mbá de Ferrante","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","950cf643-81cf-3261-90f9-36d7a3cccc98","world,-49.30574,-25.401216,950cf643-81cf-3261-90f9-36d7a3cccc98,653648112","LECOPOLIN",,,,,,,,
"alert-653249422/4198e2c4-2f1e-31fa-9124-ec829a5af891","Colombo","[]",0,"BR","alert-653249422/4198e2c4-2f1e-31fa-9124-ec829a5af891",false,false,"{""x"":-49.216955,""y"":-25.359381}",16,0,0,0,1550377814455,5,50,1,1,false,0,"R. Odonis Bighi","HAZARD_ON_ROAD_POT_HOLE","HAZARD","4198e2c4-2f1e-31fa-9124-ec829a5af891","world,-49.216955,-25.359381,4198e2c4-2f1e-31fa-9124-ec829a5af891,653249422","FS2712",,,,,,,,
"alert-664228106/ea593c9f-6992-3b20-ba8d-6457f6934583","Curitiba","[]",0,"BR","alert-664228106/ea593c9f-6992-3b20-ba8d-6457f6934583",false,false,"{""x"":-49.348449,""y"":-25.423133}",46,0,0,0,1550378024615,5,8,2,1,false,0,"R. Maria Rita das Chagas Lima","HAZARD_ON_ROAD_POT_HOLE","HAZARD","ea593c9f-6992-3b20-ba8d-6457f6934583","world,-49.348449,-25.423133,ea593c9f-6992-3b20-ba8d-6457f6934583,664228106","LCS-Dudu-Lore",,,,,,,,
"alert-664028906/f759d8f6-c160-3dcc-a6be-2d38f8fdf9fb","Curitiba","[]",0,"BR","alert-664028906/f759d8f6-c160-3dcc-a6be-2d38f8fdf9fb",false,false,"{""x"":-49.267269,""y"":-25.434352}",338,0,0,0,1550378232556,6,50,1,1,false,0,"R. Barão do Rio Branco","POLICE_VISIBLE","POLICE","f759d8f6-c160-3dcc-a6be-2d38f8fdf9fb","world,-49.267269,-25.434352,f759d8f6-c160-3dcc-a6be-2d38f8fdf9fb,664028906",,,,,,,,,
"alert-653308942/487d05d2-5de2-393f-940e-9f534eb744de","Araucária","[]",0,"BR","alert-653308942/487d05d2-5de2-393f-940e-9f534eb744de",false,false,"{""x"":-49.396191,""y"":-25.583375}",306,0,0,0,1550378931583,5,34,0,2,false,0,"R. Manoel Ribas","POLICE_HIDING","POLICE","487d05d2-5de2-393f-940e-9f534eb744de","world,-49.396191,-25.583375,487d05d2-5de2-393f-940e-9f534eb744de,653308942",,,,,,,,,
