"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportBy","reportMood","reportRating","roadType","showFacebookPic","speed","subtype","type","uuid","wazeData","street","provider","providerId","reportDescription","nearBy","additionalInfo","reportByActiveGroupIcon","reportByActiveGroupName","imageId","imageUrl"
"alert-660903758/6ebe9cea-4c29-315d-97b4-52933f6a6339","Jaboatão dos Guararapes","[{""reportBy"":""Riurio007"",""reportMillis"":1550363717812,""text"":""bptran fazendo bli"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550363721976,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550363731386,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550363821041,""isThumbsUp"":true},{""reportBy"":""ArthurWagnerNinja"",""reportMillis"":1550363913270,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550363932489,""isThumbsUp"":true},{""reportBy"":""Pietromartins"",""reportMillis"":1550364148786,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550364290107,""isThumbsUp"":true},{""reportMillis"":1550364550399,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550364928590,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365063925,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365316968,""isThumbsUp"":true},{""reportBy"":""silvajailson"",""reportMillis"":1550365378174,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365469430,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365592751,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365924969,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550366000786,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550366149407,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550366755991,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550366788664,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367117578,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367126124,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367286122,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367586446,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367614965,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367961454,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550368060712,""isThumbsUp"":true},{""reportBy"":""Miro6593"",""reportMillis"":1550368424306,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550369162825,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550369353857,""isThumbsUp"":true},{""reportBy"":""RafaAndarilho"",""reportMillis"":1550369429678,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550369487197,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550369693110,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550369762646,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550370071766,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550370344548,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550370473602,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550370613798,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550371081292,""isThumbsUp"":false},{""reportBy"":""AdilsonGMoura"",""reportMillis"":1550371363085,""isThumbsUp"":false},{""reportBy"":""AdilsonGMoura"",""reportMillis"":1550371373303,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550371405064,""isThumbsUp"":true},{""reportBy"":""flavidino5"",""reportMillis"":1550371445747,""isThumbsUp"":true},{""reportBy"":""wandsonribeiro"",""reportMillis"":1550371778534,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550371854757,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550371891862,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550372124745,""isThumbsUp"":true},{""reportMillis"":1550372330869,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550372333892,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550372905267,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550372963210,""text"":""saoram!"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550373392323,""text"":""ainda tem?"",""isThumbsUp"":false}]",5,"BR","alert-660903758/6ebe9cea-4c29-315d-97b4-52933f6a6339",false,false,"{""x"":-34.910908,""y"":-8.158731}",21,8,0,44,1550363342846,10,"Riurio007",1,2,2,false,0,"POLICE_VISIBLE","POLICE","6ebe9cea-4c29-315d-97b4-52933f6a6339","world,-34.910908,-8.158731,6ebe9cea-4c29-315d-97b4-52933f6a6339,660903758","Av. Beira Mar",,,,,,,,,
"alert-653765779/a04d7932-a681-3329-a8b3-da9c30574e58","Jaboatão dos Guararapes","[{""reportBy"":""KleberCardosoSpeedy"",""reportMillis"":1550260932035,""isThumbsUp"":true},{""reportBy"":""juanaecarlos"",""reportMillis"":1550261145678,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550269489189,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550280940307,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550287966777,""isThumbsUp"":true},{""reportMillis"":1550307988147,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550319898788,""isThumbsUp"":true},{""reportMillis"":1550323229197,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550323995658,""isThumbsUp"":true},{""reportMillis"":1550325795534,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550339391332,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550341555695,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550342610960,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550349700370,""isThumbsUp"":true},{""reportMillis"":1550350186913,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550351357465,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550360451050,""isThumbsUp"":true},{""reportMillis"":1550374872454,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550396910301,""isThumbsUp"":true},{""reportBy"":""Eduardosouzzaa"",""reportMillis"":1550411450102,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420956456,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550422791130,""isThumbsUp"":true},{""reportMillis"":1550426302038,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550449732883,""isThumbsUp"":true}]",5,"BR","alert-653765779/a04d7932-a681-3329-a8b3-da9c30574e58",false,false,"{""x"":-34.914739,""y"":-8.148487}",292,0,0,24,1550248317698,10,,1,1,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","a04d7932-a681-3329-a8b3-da9c30574e58","world,-34.914739,-8.148487,a04d7932-a681-3329-a8b3-da9c30574e58,653765779","Av. Armindo Moura",,,,,,,,,
"alert-648331910/9f47a02a-6ffb-38df-9fd4-b1112b0d1828","Recife","[{""reportMillis"":1550230649988,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550264238127,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550323551460,""isThumbsUp"":true},{""reportMillis"":1550326735991,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550329282086,""isThumbsUp"":true}]",2,"BR","alert-648331910/9f47a02a-6ffb-38df-9fd4-b1112b0d1828",false,false,"{""x"":-34.912635,""y"":-8.142336}",60,0,0,5,1550179564728,10,,24,2,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","9f47a02a-6ffb-38df-9fd4-b1112b0d1828","world,-34.912635,-8.142336,9f47a02a-6ffb-38df-9fd4-b1112b0d1828,648331910","Av. Mal. Juarez Távora",,,,,,,,,
"alert-646788861/3526c3ed-12cb-32ce-9739-f1025e1e00b7","Recife","[{""reportBy"":""Thiago_M"",""reportMillis"":1550194201020,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550236198316,""isThumbsUp"":true},{""reportBy"":""LeoLeite1987"",""reportMillis"":1550286074836,""isThumbsUp"":true},{""reportMillis"":1550291333769,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550316019807,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550335144903,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550347487592,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550362478223,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550362567689,""isThumbsUp"":true},{""reportBy"":""marcopb19"",""reportMillis"":1550368707189,""text"":""Ja foi arrumado"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550374242642,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550382091481,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550384862152,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550425793303,""isThumbsUp"":true},{""reportBy"":""Wesley_Henrique_Rosa"",""reportMillis"":1550427254567,""isThumbsUp"":true},{""reportBy"":""Wesley_Henrique_Rosa"",""reportMillis"":1550427283773,""text"":""Ja 🤪"",""isThumbsUp"":false},{""reportBy"":""rosildofil"",""reportMillis"":1550427306173,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550430869475,""isThumbsUp"":true}]",5,"BR","alert-646788861/3526c3ed-12cb-32ce-9739-f1025e1e00b7",false,false,"{""x"":-34.906105,""y"":-8.144274}",204,2,0,16,1550171848322,10,,51,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","3526c3ed-12cb-32ce-9739-f1025e1e00b7","world,-34.906105,-8.144274,3526c3ed-12cb-32ce-9739-f1025e1e00b7,646788861","Pista Lateral Av. Visc. de Jequitinhonha",,,,,,,,,
"alert-664936385/7248f504-3f7a-31bd-b315-7ec11f2c5eb4","Recife","[{""reportBy"":"""",""reportMillis"":1550307889754,""isThumbsUp"":true},{""reportBy"":""JessicaCarFer"",""reportMillis"":1550337483365,""isThumbsUp"":true},{""reportMillis"":1550345113967,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550356182872,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550384737522,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550409657630,""isThumbsUp"":true},{""reportMillis"":1550440532501,""isThumbsUp"":true}]",3,"BR","alert-664936385/7248f504-3f7a-31bd-b315-7ec11f2c5eb4",false,false,"{""x"":-34.90324,""y"":-8.136246}",197,0,0,7,1550299058677,10,"FabioFonsecaFF",0,3,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","7248f504-3f7a-31bd-b315-7ec11f2c5eb4","world,-34.90324,-8.136246,7248f504-3f7a-31bd-b315-7ec11f2c5eb4,664936385","Av. Visc. de Jequitinhonha - Pista Leste",,,,,,,,,
"alert-662006737/be81706d-262e-3a10-bfd0-9d2a94090bf7","Recife","[{""reportBy"":""jhosepymota"",""reportMillis"":1550367507991,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367802080,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550368290845,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550369271984,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550369303658,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550372517308,""isThumbsUp"":true},{""reportMillis"":1550373179200,""isThumbsUp"":true}]",3,"BR","alert-662006737/be81706d-262e-3a10-bfd0-9d2a94090bf7",false,false,"{""x"":-34.909179,""y"":-8.150073}",201,0,0,7,1550367215307,10,,8,4,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","be81706d-262e-3a10-bfd0-9d2a94090bf7","world,-34.909179,-8.150073,be81706d-262e-3a10-bfd0-9d2a94090bf7,662006737","Av. Visc. de Jequitinhonha - Pista Oeste",,,,,,,,,
"alert-665824905/4d5ffc4c-feb3-3b1c-bd65-33ba4d788ea1","Recife","[{""reportBy"":"""",""reportMillis"":1550372274970,""isThumbsUp"":true}]",0,"BR","alert-665824905/4d5ffc4c-feb3-3b1c-bd65-33ba4d788ea1",false,false,"{""x"":-34.924077,""y"":-8.141212}",2,0,0,1,1550371410759,6,,10,3,1,false,0,"","POLICE","4d5ffc4c-feb3-3b1c-bd65-33ba4d788ea1","world,-34.924077,-8.141212,4d5ffc4c-feb3-3b1c-bd65-33ba4d788ea1,665824905","R. Antônio Rocha",,,,,,,,,
"alert-655774181/89a7ac5e-c6f3-36c4-8a87-821f726b12d0","Recife","[{""reportBy"":"""",""reportMillis"":1550317804197,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550318077261,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550326191039,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550341954463,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550344221581,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550345222193,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550345452601,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550347839605,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550349425211,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550353636774,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550357717994,""isThumbsUp"":true},{""reportBy"":""JanatielJr"",""reportMillis"":1550359953368,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550366590532,""isThumbsUp"":true},{""reportBy"":""afrociberdalia"",""reportMillis"":1550368107784,""isThumbsUp"":true},{""reportMillis"":1550371058168,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550411381737,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550413495475,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550415323443,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550415746137,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550417620082,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550418854440,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420389332,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550423251620,""isThumbsUp"":true}]",5,"BR","alert-655774181/89a7ac5e-c6f3-36c4-8a87-821f726b12d0",false,false,"{""x"":-34.91841,""y"":-8.142082}",107,0,0,23,1550316283102,10,,46,1,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","89a7ac5e-c6f3-36c4-8a87-821f726b12d0","world,-34.91841,-8.142082,89a7ac5e-c6f3-36c4-8a87-821f726b12d0,655774181","Túnel Felipe Camarão",,,,,,,,,
"alert-652761292/8cdf4037-9f39-313c-8bf4-a82131e9e74e","Recife","[{""reportBy"":"""",""reportMillis"":1550367223947,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367541410,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550381960906,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550382396887,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550394108226,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550414190972,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550421240454,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550427773708,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550441893735,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550445539804,""isThumbsUp"":true},{""reportBy"":""WillamsVieiraHappy"",""reportMillis"":1550450610221,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550451937249,""isThumbsUp"":true}]",5,"BR","alert-652761292/8cdf4037-9f39-313c-8bf4-a82131e9e74e",false,false,"{""x"":-34.958383,""y"":-8.111061}",297,0,0,12,1550326869794,10,,10,1,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","8cdf4037-9f39-313c-8bf4-a82131e9e74e","world,-34.958383,-8.111061,8cdf4037-9f39-313c-8bf4-a82131e9e74e,652761292","Av. Jornalista Costa Porto",,,,,,,,,
"alert-655861320/e7d322ba-bcaf-39ae-ae3e-2ef907ec92c6","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1550333049953,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367535490,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550410507747,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550414503730,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550430751851,""isThumbsUp"":true},{""reportBy"":""WillamsVieiraHappy"",""reportMillis"":1550450916225,""isThumbsUp"":true}]",2,"BR","alert-655861320/e7d322ba-bcaf-39ae-ae3e-2ef907ec92c6",false,false,"{""x"":-34.96214,""y"":-8.108917}",304,0,0,6,1550327002451,10,,10,1,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","e7d322ba-bcaf-39ae-ae3e-2ef907ec92c6","world,-34.96214,-8.108917,e7d322ba-bcaf-39ae-ae3e-2ef907ec92c6,655861320","Av. Conde Pereira Carneiro",,,,,,,,,
"alert-416496563/4a6fd4ce-63b9-30de-9685-fd5042ef1696","Recife","[{""reportBy"":"""",""reportMillis"":1545913593959,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547394745950,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547462793206,""isThumbsUp"":true},{""reportBy"":""DiogoAraujoLol7"",""reportMillis"":1547895604610,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548690363171,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549490747780,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549573533776,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549758043720,""isThumbsUp"":true}]",4,"BR","alert-416496563/4a6fd4ce-63b9-30de-9685-fd5042ef1696",false,false,"{""x"":-34.950224,""y"":-8.099083}",0,0,0,8,1545136621038,10,"JoaoNogueiraJr",0,0,,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","4a6fd4ce-63b9-30de-9685-fd5042ef1696","world,-34.950224,-8.099083,4a6fd4ce-63b9-30de-9685-fd5042ef1696,416496563","BR-101 Rod. Gov. Mário Covas",,,"Obras",,,,,,
"alert-550585141/5022b416-43ac-3763-8999-940f30ace385","Recife","[{""reportBy"":"""",""reportMillis"":1548325857156,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549921625322,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549999251628,""isThumbsUp"":true},{""reportMillis"":1550140273554,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550224259417,""isThumbsUp"":true}]",2,"BR","alert-550585141/5022b416-43ac-3763-8999-940f30ace385",false,false,"{""x"":-34.948011,""y"":-8.093792}",0,0,0,5,1548084654988,10,"JoaoNogueiraJr",0,0,,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","5022b416-43ac-3763-8999-940f30ace385","world,-34.948011,-8.093792,5022b416-43ac-3763-8999-940f30ace385,550585141","BR-101 Rod. Gov. Mário Covas",,,"Obras",,,,,,
"alert-424137178/9d1b8a67-7e1d-3836-a855-0516905ff414","Recife","[]",0,"BR","alert-424137178/9d1b8a67-7e1d-3836-a855-0516905ff414",false,false,"{""x"":-34.946884,""y"":-8.090282}",0,0,0,0,1545137509000,6,"JoaoNogueiraJr",0,0,,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","9d1b8a67-7e1d-3836-a855-0516905ff414","world,-34.946884,-8.090282,9d1b8a67-7e1d-3836-a855-0516905ff414,424137178","BR-101 Rod. Gov. Mário Covas",,,"Obras",,,,,,
"alert-669217604/3cd8edf5-9797-3b5e-8ac8-7920095992d6","Recife","[{""reportBy"":"""",""reportMillis"":1550351003616,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550353012808,""isThumbsUp"":true},{""reportBy"":""DedoF2019"",""reportMillis"":1550356427577,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550358557943,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550363303214,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550366675647,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367388577,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550411618988,""isThumbsUp"":true}]",3,"BR","alert-669217604/3cd8edf5-9797-3b5e-8ac8-7920095992d6",false,false,"{""x"":-34.963465,""y"":-8.09321}",240,1,0,7,1550350670839,10,,24,2,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","3cd8edf5-9797-3b5e-8ac8-7920095992d6","world,-34.963465,-8.09321,3cd8edf5-9797-3b5e-8ac8-7920095992d6,669217604","R. Falcão de Lacerda",,,,,,,,,
"alert-550589451/c8912ef7-241c-3fd7-b2b5-234fd3b1b755","Recife","[{""reportBy"":""gilson2142gomes"",""reportMillis"":1548280522679,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548810154073,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549878035169,""isThumbsUp"":true}]",1,"BR","alert-550589451/c8912ef7-241c-3fd7-b2b5-234fd3b1b755",false,false,"{""x"":-34.950154,""y"":-8.097558}",0,0,0,3,1548084760119,9,"JoaoNogueiraJr",0,0,,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","c8912ef7-241c-3fd7-b2b5-234fd3b1b755","world,-34.950154,-8.097558,c8912ef7-241c-3fd7-b2b5-234fd3b1b755,550589451","BR-101 Rod. Gov. Mário Covas",,,"Obras",,,,,,
"alert-615476963/2fcffa07-6612-3094-b264-9c2c4c950bb8","Recife","[{""reportBy"":"""",""reportMillis"":1549758028000,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549842794630,""text"":""Polícia "",""isThumbsUp"":false}]",1,"BR","alert-615476963/2fcffa07-6612-3094-b264-9c2c4c950bb8",false,false,"{""x"":-34.94891,""y"":-8.105354}",0,1,0,1,1549461077474,8,"JoaoNogueiraJr",0,0,,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","2fcffa07-6612-3094-b264-9c2c4c950bb8","world,-34.94891,-8.105354,2fcffa07-6612-3094-b264-9c2c4c950bb8,615476963","BR-101 Rod. Gov. Mário Covas",,,"Obras",,,,,,
"alert-419456571/024ed27c-b120-3576-a1d4-9ac490dcbdf5","Recife","[{""reportBy"":"""",""reportMillis"":1545857165481,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548632571898,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548807197267,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548901382922,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549291916174,""isThumbsUp"":true}]",2,"BR","alert-419456571/024ed27c-b120-3576-a1d4-9ac490dcbdf5",false,false,"{""x"":-34.950115,""y"":-8.099701}",0,0,0,5,1545136658610,10,"JoaoNogueiraJr",0,0,,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","024ed27c-b120-3576-a1d4-9ac490dcbdf5","world,-34.950115,-8.099701,024ed27c-b120-3576-a1d4-9ac490dcbdf5,419456571","BR-101 Rod. Gov. Mário Covas",,,"Obras",,,,,,
"alert-431097164/42f4df7a-9986-3830-86c4-3aa80e086490","Recife","[{""reportBy"":"""",""reportMillis"":1545676093520,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1545784331411,""isThumbsUp"":true},{""reportMillis"":1547065235137,""isThumbsUp"":true},{""reportMillis"":1547290657998,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547462332653,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547844235636,""text"":""boa tarde"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1547844279918,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548701194119,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548887536012,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549151497124,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549262028585,""isThumbsUp"":true}]",5,"BR","alert-431097164/42f4df7a-9986-3830-86c4-3aa80e086490",false,false,"{""x"":-34.946856,""y"":-8.088077}",0,1,0,10,1545137475921,10,"JoaoNogueiraJr",0,0,,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","42f4df7a-9986-3830-86c4-3aa80e086490","world,-34.946856,-8.088077,42f4df7a-9986-3830-86c4-3aa80e086490,431097164","BR-101 Rod. Gov. Mário Covas",,,"Obras",,,,,,
