"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportMood","reportRating","showFacebookPic","speed","street","subtype","type","uuid","wazeData","roadType","reportBy","reportDescription","nearBy","provider","providerId","imageId","imageUrl","reportByActiveGroupIcon","reportByActiveGroupName"
"alert-742482162/e9afb407-9b62-3856-85ce-222fe843828e",,"[]",0,"BR","alert-742482162/e9afb407-9b62-3856-85ce-222fe843828e",true,false,"{""x"":-35.04848,""y"":-8.096734}",83,0,0,0,1551895095998,6,1,3,false,0,"BR-232","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","e9afb407-9b62-3856-85ce-222fe843828e","world,-35.04848,-8.096734,e9afb407-9b62-3856-85ce-222fe843828e,742482162",6,"RogeriopedrosadinoSpeedy",,"Moreno",,,,,,
"alert-742602232/4fa9a01c-67fb-3e0b-b801-7af209b378af","Jaboatão dos Guararapes","[]",0,"BR","alert-742602232/4fa9a01c-67fb-3e0b-b801-7af209b378af",true,false,"{""x"":-34.946805,""y"":-8.140374}",342,0,0,0,1551896357171,5,50,0,false,0,"BR-101 Rod. Gov. Mário Covas","JAM_HEAVY_TRAFFIC","JAM","4fa9a01c-67fb-3e0b-b801-7af209b378af","world,-34.946805,-8.140374,4fa9a01c-67fb-3e0b-b801-7af209b378af,742602232",6,,,,,,,,,
"alert-749302128/cde6a1d8-ffac-37bd-8918-476d82399ef3","Jaboatão dos Guararapes","[]",0,"BR","alert-749302128/cde6a1d8-ffac-37bd-8918-476d82399ef3",true,false,"{""x"":-34.947466,""y"":-8.138255}",352,0,0,0,1551896385220,5,49,2,false,0,"BR-101 Rod. Gov. Mário Covas","JAM_STAND_STILL_TRAFFIC","JAM","cde6a1d8-ffac-37bd-8918-476d82399ef3","world,-34.947466,-8.138255,cde6a1d8-ffac-37bd-8918-476d82399ef3,749302128",6,,,,,,,,,
"alert-748980416/120ad5cc-68eb-3cbd-9cb1-7f89cdcad514","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551808715432,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551813936275,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551815148494,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551815949824,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551818948255,""isThumbsUp"":true},{""reportMillis"":1551819055039,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551819633551,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551820598099,""isThumbsUp"":true},{""reportBy"":""Carlos_UberDrive"",""reportMillis"":1551820859106,""isThumbsUp"":true},{""reportMillis"":1551822318461,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551822883725,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551824041573,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551824223600,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551824590886,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551827416841,""isThumbsUp"":true},{""reportBy"":""DouglasSilva98550"",""reportMillis"":1551827875657,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551829237884,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551830299769,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551834436743,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551843138494,""isThumbsUp"":true},{""reportBy"":""coranzinho"",""reportMillis"":1551860765342,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551866974905,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551866990577,""isThumbsUp"":true},{""reportBy"":""Miro6593"",""reportMillis"":1551870443425,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551871891499,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551874382048,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551874582427,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551874742587,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551875988886,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551877371191,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551877726065,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551878153996,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551882164427,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551883603508,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551884924293,""isThumbsUp"":true},{""reportMillis"":1551885459695,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551886859309,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551887054338,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551889986792,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551890982755,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551893658809,""isThumbsUp"":true},{""reportBy"":""italomacario"",""reportMillis"":1551894248429,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551894424550,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551895284890,""isThumbsUp"":true},{""reportBy"":""Eduardobssilva"",""reportMillis"":1551896430621,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551897844487,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551898125114,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551898127050,""isThumbsUp"":true},{""reportMillis"":1551898709418,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551899071553,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551899969378,""isThumbsUp"":true},{""reportBy"":""Petrus16"",""reportMillis"":1551902043745,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551902046529,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551902385746,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551902450390,""isThumbsUp"":true},{""reportBy"":""Leonardo_Cavalcante"",""reportMillis"":1551904623298,""isThumbsUp"":true},{""reportMillis"":1551905310069,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551905791969,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551908026707,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551908146389,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551908523892,""isThumbsUp"":true},{""reportMillis"":1551910606050,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551911714790,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551911974265,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551912408264,""isThumbsUp"":true},{""reportMillis"":1551912950476,""isThumbsUp"":true},{""reportBy"":""Tiagoam17"",""reportMillis"":1551913182297,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551913249813,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551913288419,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551916033711,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551918272927,""isThumbsUp"":true},{""reportBy"":""Felipeeuber"",""reportMillis"":1551920782511,""isThumbsUp"":true},{""reportMillis"":1551922665631,""isThumbsUp"":true},{""reportBy"":""Gerinn"",""reportMillis"":1551922735006,""isThumbsUp"":true}]",5,"BR","alert-748980416/120ad5cc-68eb-3cbd-9cb1-7f89cdcad514",true,false,"{""x"":-34.993525,""y"":-8.082166}",289,1,0,73,1551807829121,10,50,1,false,0,"BR-408 Rod. Joaquim Pinto Lapa","HAZARD_ON_ROAD_POT_HOLE","HAZARD","120ad5cc-68eb-3cbd-9cb1-7f89cdcad514","world,-34.993525,-8.082166,120ad5cc-68eb-3cbd-9cb1-7f89cdcad514,748980416",6,,,,,,,,,
"alert-756880374/cfe9dca2-6a9c-3982-9937-02fa515eadad","Igarassu","[{""reportBy"":""TacianaAtaide"",""reportMillis"":1551896277917,""isThumbsUp"":false}]",0,"BR","alert-756880374/cfe9dca2-6a9c-3982-9937-02fa515eadad",true,false,"{""x"":-34.90828,""y"":-7.859342}",170,1,0,0,1551896185341,6,50,2,false,0,"BR-101 Rod. Gov. Mário Covas","JAM_STAND_STILL_TRAFFIC","JAM","cfe9dca2-6a9c-3982-9937-02fa515eadad","world,-34.90828,-7.859342,cfe9dca2-6a9c-3982-9937-02fa515eadad,756880374",6,"TacianaAtaide",,,,,,,,
"alert-749301178/e2442c2b-dccf-3f21-9083-f3cd79f03c92","Abreu e Lima","[{""reportBy"":""PamelaFagundes"",""reportMillis"":1551892166766,""isThumbsUp"":true},{""reportMillis"":1551892659880,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551892674547,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551892716181,""isThumbsUp"":true},{""reportMillis"":1551893497564,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551893826418,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551894875659,""isThumbsUp"":true},{""reportMillis"":1551895281184,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551896207069,""text"":""quanto tempo de trânsito?"",""isThumbsUp"":false},{""reportBy"":""manguinho"",""reportMillis"":1551896386375,""isThumbsUp"":true}]",5,"BR","alert-749301178/e2442c2b-dccf-3f21-9083-f3cd79f03c92",true,false,"{""x"":-34.902854,""y"":-7.897067}",171,1,0,9,1551892052082,10,34,0,false,0,"Av. Brasil","","CHIT_CHAT","e2442c2b-dccf-3f21-9083-f3cd79f03c92","world,-34.902854,-7.897067,e2442c2b-dccf-3f21-9083-f3cd79f03c92,749301178",6,"Rodrigo-3737","tem blitz",,,,,,,
"alert-748740378/9c17bb2d-478b-303f-ab07-81eb1f2c41bb","Igarassu","[{""reportBy"":""TacianaAtaide"",""reportMillis"":1551896408850,""isThumbsUp"":false}]",0,"BR","alert-748740378/9c17bb2d-478b-303f-ab07-81eb1f2c41bb",true,false,"{""x"":-34.90794,""y"":-7.86172}",172,1,0,0,1551896324411,6,50,2,false,0,"BR-101 Rod. Gov. Mário Covas","JAM_STAND_STILL_TRAFFIC","JAM","9c17bb2d-478b-303f-ab07-81eb1f2c41bb","world,-34.90794,-7.86172,9c17bb2d-478b-303f-ab07-81eb1f2c41bb,748740378",6,"TacianaAtaide",,,,,,,,
"alert-758202314/ae42c20f-9f39-39e4-9bc0-81507c915087","Abreu e Lima","[{""reportBy"":"""",""reportMillis"":1551901423902,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551911781947,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551914863502,""isThumbsUp"":true},{""reportBy"":""FelipeCavalcantezr"",""reportMillis"":1551923101425,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551927246266,""isThumbsUp"":true}]",2,"BR","alert-758202314/ae42c20f-9f39-39e4-9bc0-81507c915087",true,false,"{""x"":-34.902826,""y"":-7.897267}",171,0,0,5,1551895094359,10,50,1,false,0,"Av. Brasil","HAZARD_ON_ROAD_POT_HOLE","HAZARD","ae42c20f-9f39-39e4-9bc0-81507c915087","world,-34.902826,-7.897267,ae42c20f-9f39-39e4-9bc0-81507c915087,758202314",6,,,,,,,,,
"alert-753560845/9dc17934-d729-3406-9eff-33c26e6f7b74","Abreu e Lima","[]",0,"BR","alert-753560845/9dc17934-d729-3406-9eff-33c26e6f7b74",true,false,"{""x"":-34.901772,""y"":-7.902368}",183,0,0,0,1551895104395,5,0,1,false,0,"Av. Brasil","JAM_STAND_STILL_TRAFFIC","JAM","9dc17934-d729-3406-9eff-33c26e6f7b74","world,-34.901772,-7.902368,9dc17934-d729-3406-9eff-33c26e6f7b74,753560845",6,,,,,,,,,
"alert-750040847/8cf98f0e-0c3c-38a4-9820-38c0ff87ccad","Abreu e Lima","[]",0,"BR","alert-750040847/8cf98f0e-0c3c-38a4-9820-38c0ff87ccad",true,false,"{""x"":-34.90185,""y"":-7.903194}",188,0,0,0,1551895135917,5,0,1,false,0,"Av. Brasil","JAM_STAND_STILL_TRAFFIC","JAM","8cf98f0e-0c3c-38a4-9820-38c0ff87ccad","world,-34.90185,-7.903194,8cf98f0e-0c3c-38a4-9820-38c0ff87ccad,750040847",6,,,,,,,,,
"alert-753086054/e2526a7e-6cd1-3677-b0ce-641e9da48a3d","Abreu e Lima","[{""reportMillis"":1551832280002,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551832882871,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551878941422,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551879407400,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551888936459,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551889033875,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551889067073,""isThumbsUp"":true},{""reportMillis"":1551920424597,""isThumbsUp"":true}]",4,"BR","alert-753086054/e2526a7e-6cd1-3677-b0ce-641e9da48a3d",true,false,"{""x"":-34.901423,""y"":-7.904271}",359,0,0,8,1551824439167,10,49,1,false,0,"Av. Duque de Caxias","HAZARD_ON_ROAD_POT_HOLE","HAZARD","e2526a7e-6cd1-3677-b0ce-641e9da48a3d","world,-34.901423,-7.904271,e2526a7e-6cd1-3677-b0ce-641e9da48a3d,753086054",6,"RaffaelOlegario",,,,,,,,
"alert-744581821/28b787a6-007c-3cc2-ba35-14834d406e67","Igarassu","[{""reportBy"":""MaiaraCoutinhoBastos"",""reportMillis"":1551896400670,""isThumbsUp"":false},{""reportBy"":""MaiaraCoutinhoBastos"",""reportMillis"":1551896453074,""isThumbsUp"":false}]",1,"BR","alert-744581821/28b787a6-007c-3cc2-ba35-14834d406e67",true,false,"{""x"":-34.911994,""y"":-7.839836}",165,2,0,0,1551895800628,7,10,0,false,0,"BR-101 Rod. Gov. Mário Covas","JAM_STAND_STILL_TRAFFIC","JAM","28b787a6-007c-3cc2-ba35-14834d406e67","world,-34.911994,-7.839836,28b787a6-007c-3cc2-ba35-14834d406e67,744581821",6,,,,,,,,,
"alert-753922226/bf3cf4a7-7300-3227-9c2a-7415c0b03ae4","Igarassu","[]",0,"BR","alert-753922226/bf3cf4a7-7300-3227-9c2a-7415c0b03ae4",true,false,"{""x"":-34.910657,""y"":-7.845078}",165,0,0,0,1551896407651,5,50,2,false,0,"BR-101 Rod. Gov. Mário Covas","JAM_STAND_STILL_TRAFFIC","JAM","bf3cf4a7-7300-3227-9c2a-7415c0b03ae4","world,-34.910657,-7.845078,bf3cf4a7-7300-3227-9c2a-7415c0b03ae4,753922226",6,,,,,,,,,
"alert-748101839/9342ba31-89f4-320b-89b3-6ac02c41387d","Abreu e Lima","[{""reportBy"":"""",""reportMillis"":1551893867844,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551894642488,""isThumbsUp"":false},{""reportMillis"":1551895302027,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551895605068,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551896409754,""isThumbsUp"":true}]",2,"BR","alert-748101839/9342ba31-89f4-320b-89b3-6ac02c41387d",true,false,"{""x"":-34.90181,""y"":-7.902886}",188,1,0,4,1551892991160,10,49,0,false,0,"Av. Brasil","JAM_HEAVY_TRAFFIC","JAM","9342ba31-89f4-320b-89b3-6ac02c41387d","world,-34.90181,-7.902886,9342ba31-89f4-320b-89b3-6ac02c41387d,748101839",6,,,,,,,,,
"alert-751682177/e913a6de-53dd-331b-bd78-455bfcdd8be2","Igarassu","[]",0,"BR","alert-751682177/e913a6de-53dd-331b-bd78-455bfcdd8be2",true,false,"{""x"":-34.909802,""y"":-7.84875}",168,0,0,0,1551896449062,5,24,2,false,0,"BR-101 Rod. Gov. Mário Covas","JAM_STAND_STILL_TRAFFIC","JAM","e913a6de-53dd-331b-bd78-455bfcdd8be2","world,-34.909802,-7.84875,e913a6de-53dd-331b-bd78-455bfcdd8be2,751682177",6,,,,,,,,,
"alert-753722045/4d56d97d-4eff-32cc-a483-8954f1f9479c",,"[{""reportBy"":""JosimarInacioLol"",""reportMillis"":1551895684246,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551895723089,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551895794588,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551896249186,""isThumbsUp"":true}]",2,"BR","alert-753722045/4d56d97d-4eff-32cc-a483-8954f1f9479c",true,false,"{""x"":-34.999366,""y"":-8.276484}",20,0,0,4,1551894702189,9,1,1,false,0,"PE-009 Rod. Cantor Reginaldo Rossi","","HAZARD","4d56d97d-4eff-32cc-a483-8954f1f9479c","world,-34.999366,-8.276484,4d56d97d-4eff-32cc-a483-8954f1f9479c,753722045",3,,,"Cabo de Santo Agostinho",,,,,,
"alert-751461977/50cfe86a-0398-3e1f-b6ff-6f1e095e31a5","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551898106737,""isThumbsUp"":true}]",0,"BR","alert-751461977/50cfe86a-0398-3e1f-b6ff-6f1e095e31a5",false,false,"{""x"":-35.018209,""y"":-8.104628}",343,0,0,1,1551896573743,6,10,1,false,0,"Est. da Luz","POLICE_HIDING","POLICE","50cfe86a-0398-3e1f-b6ff-6f1e095e31a5","world,-35.018209,-8.104628,50cfe86a-0398-3e1f-b6ff-6f1e095e31a5,751461977",2,,,,,,,,,
"alert-757721984/a53a4606-8d19-37fa-8f54-5fea7e593e31","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551898103823,""isThumbsUp"":true}]",0,"BR","alert-757721984/a53a4606-8d19-37fa-8f54-5fea7e593e31",false,false,"{""x"":-35.017942,""y"":-8.106294}",177,0,0,1,1551896600463,6,10,1,false,0,"Est. da Luz","POLICE_VISIBLE","POLICE","a53a4606-8d19-37fa-8f54-5fea7e593e31","world,-35.017942,-8.106294,a53a4606-8d19-37fa-8f54-5fea7e593e31,757721984",2,,,,,,,,,
"alert-751602667/c967a78c-ff76-360d-b40e-316e7a3e6426","Recife","[{""reportBy"":"""",""reportMillis"":1551897345552,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551898326151,""isThumbsUp"":true}]",1,"BR","alert-751602667/c967a78c-ff76-360d-b40e-316e7a3e6426",false,false,"{""x"":-34.92925,""y"":-8.094056}",82,0,0,2,1551896598130,7,10,0,false,0,"R. Cap. Jacinto da Cruz","JAM_HEAVY_TRAFFIC","JAM","c967a78c-ff76-360d-b40e-316e7a3e6426","world,-34.92925,-8.094056,c967a78c-ff76-360d-b40e-316e7a3e6426,751602667",2,,,,,,,,,
"alert-743442371/3ee19c0a-765b-368a-a460-0ec1c807b2c0","Recife","[{""reportBy"":""Mark_Renton"",""reportMillis"":1551897474901,""isThumbsUp"":true},{""reportMillis"":1551898343236,""isThumbsUp"":true}]",1,"BR","alert-743442371/3ee19c0a-765b-368a-a460-0ec1c807b2c0",false,false,"{""x"":-34.891792,""y"":-8.00635}",115,0,1,2,1551896751299,7,47,1,false,0,"R. do Anil","","POLICE","3ee19c0a-765b-368a-a460-0ec1c807b2c0","world,-34.891792,-8.00635,3ee19c0a-765b-368a-a460-0ec1c807b2c0,743442371",1,"anamiranda2","Lei seca! 
Próximo ao destinatário Senat sentido subúrbio (Beberibe)",,,,"98c0e790-236c-42cc-a612-377b93a3e9e3","https://s3.amazonaws.com/waze.photos/98c0e790-236c-42cc-a612-377b93a3e9e3",,
"alert-751722357/24a22271-8278-32ca-8c9a-658784822c9d","Olinda","[{""reportBy"":"""",""reportMillis"":1551896786587,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551897439128,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551898383716,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551898951578,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551898987435,""isThumbsUp"":true}]",2,"BR","alert-751722357/24a22271-8278-32ca-8c9a-658784822c9d",false,false,"{""x"":-34.860245,""y"":-8.018829}",4,0,0,5,1551896707101,10,46,0,false,0,,"","POLICE","24a22271-8278-32ca-8c9a-658784822c9d","world,-34.860245,-8.018829,24a22271-8278-32ca-8c9a-658784822c9d,751722357",2,,,,,,,,,
"alert-744882400/f988e0a0-3c21-32e9-8346-59eb583cc61c","Olinda","[{""reportBy"":"""",""reportMillis"":1551897147078,""text"":""Lei seca ?"",""isThumbsUp"":false}]",0,"BR","alert-744882400/f988e0a0-3c21-32e9-8346-59eb583cc61c",false,false,"{""x"":-34.842003,""y"":-8.008293}",18,1,0,0,1551896663184,6,24,1,false,0,"Av. Pres. Getúlio Vargas","POLICE_VISIBLE","POLICE","f988e0a0-3c21-32e9-8346-59eb583cc61c","world,-34.842003,-8.008293,f988e0a0-3c21-32e9-8346-59eb583cc61c,744882400",2,,,,,,,,,
"alert-748842208/fa169820-b512-3c37-a2de-01e8c49ef32d","Olinda","[]",0,"BR","alert-748842208/fa169820-b512-3c37-a2de-01e8c49ef32d",false,false,"{""x"":-34.835743,""y"":-7.967967}",23,0,0,0,1551896476598,5,1,1,false,0,"R. Manoel Graciliano de Souza","JAM_MODERATE_TRAFFIC","JAM","fa169820-b512-3c37-a2de-01e8c49ef32d","world,-34.835743,-7.967967,fa169820-b512-3c37-a2de-01e8c49ef32d,748842208",1,,,,,,,,,
"alert-748842248/7397c031-253b-36ef-9402-05ed737323a8","Olinda","[]",0,"BR","alert-748842248/7397c031-253b-36ef-9402-05ed737323a8",false,false,"{""x"":-34.843157,""y"":-7.96213}",129,0,0,0,1551896626201,6,1,1,false,0,"Av. Brasil","","POLICE","7397c031-253b-36ef-9402-05ed737323a8","world,-34.843157,-7.96213,7397c031-253b-36ef-9402-05ed737323a8,748842248",2,,,,,,,,,
"alert-745282200/826b55d1-8ce6-3d7e-aa40-e20bf9249d34",,"[]",0,"BR","alert-745282200/826b55d1-8ce6-3d7e-aa40-e20bf9249d34",false,false,"{""x"":-34.856095,""y"":-7.982199}",0,0,0,0,1551896671819,5,1,1,false,0,,"","POLICE","826b55d1-8ce6-3d7e-aa40-e20bf9249d34","world,-34.856095,-7.982199,826b55d1-8ce6-3d7e-aa40-e20bf9249d34,745282200",,,,,,,,,,
"alert-744062021/49ebd09b-70c5-39f7-b10b-4fee10497518","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551896763285,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551898110871,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551898112113,""isThumbsUp"":true}]",1,"BR","alert-744062021/49ebd09b-70c5-39f7-b10b-4fee10497518",true,false,"{""x"":-35.017659,""y"":-8.111701}",260,1,0,2,1551896749051,8,10,1,false,0,"R. Visconde do Rio Branco","POLICE_VISIBLE","POLICE","49ebd09b-70c5-39f7-b10b-4fee10497518","world,-35.017659,-8.111701,49ebd09b-70c5-39f7-b10b-4fee10497518,744062021",7,,,,,,,,,
"alert-742942601/84a85549-fcbb-359d-90a4-9c3538588f26","Recife","[]",0,"BR","alert-742942601/84a85549-fcbb-359d-90a4-9c3538588f26",false,false,"{""x"":-34.969848,""y"":-8.082607}",293,0,0,0,1551896962322,5,34,0,false,0,"R. da Encosta","","POLICE","84a85549-fcbb-359d-90a4-9c3538588f26","world,-34.969848,-8.082607,84a85549-fcbb-359d-90a4-9c3538588f26,742942601",1,,,,,,,,,
"alert-752602336/6fce12cf-8b13-3a52-a0f7-2ffb345ea041","Recife","[{""reportBy"":"""",""reportMillis"":1551898182828,""isThumbsUp"":true}]",0,"BR","alert-752602336/6fce12cf-8b13-3a52-a0f7-2ffb345ea041",false,false,"{""x"":-34.935069,""y"":-8.077127}",327,0,0,1,1551896925674,6,10,2,false,0,"Av. Recife","JAM_STAND_STILL_TRAFFIC","JAM","6fce12cf-8b13-3a52-a0f7-2ffb345ea041","world,-34.935069,-8.077127,6fce12cf-8b13-3a52-a0f7-2ffb345ea041,752602336",2,,,,,,,,,
"alert-746462099/7793ea45-4299-3013-9dba-b5e60a9cb05c","Recife","[{""reportBy"":""Guivelosolima"",""reportMillis"":1551896932723,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551897090930,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551897109046,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551898151604,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551898319582,""text"":""Obra na pista"",""isThumbsUp"":false}]",2,"BR","alert-746462099/7793ea45-4299-3013-9dba-b5e60a9cb05c",false,false,"{""x"":-34.921288,""y"":-8.061492}",284,3,0,2,1551896908301,10,8,1,false,0,"Av. Eng. Abdias de Carvalho","JAM_HEAVY_TRAFFIC","JAM","7793ea45-4299-3013-9dba-b5e60a9cb05c","world,-34.921288,-8.061492,7793ea45-4299-3013-9dba-b5e60a9cb05c,746462099",2,,,,,,,,,
"alert-752020217/e75bccea-ec01-3ee5-8c75-0927b1c72a42","Olinda","[]",0,"BR","alert-752020217/e75bccea-ec01-3ee5-8c75-0927b1c72a42",false,false,"{""x"":-34.857007,""y"":-7.99407}",144,0,0,0,1551897026021,5,50,3,false,0,"R. João Figueiredo Maia","HAZARD_ON_ROAD_POT_HOLE","HAZARD","e75bccea-ec01-3ee5-8c75-0927b1c72a42","world,-34.857007,-7.99407,e75bccea-ec01-3ee5-8c75-0927b1c72a42,752020217",1,,,,,,,,,
"alert-744820420/74929c04-57ba-345c-9265-b7d2158e781d","Igarassu","[{""reportBy"":""TacianaAtaide"",""reportMillis"":1551897097058,""isThumbsUp"":false},{""reportBy"":""zemariofilho_"",""reportMillis"":1551898521526,""isThumbsUp"":false}]",1,"BR","alert-744820420/74929c04-57ba-345c-9265-b7d2158e781d",false,false,"{""x"":-34.905684,""y"":-7.877315}",172,2,0,0,1551897051515,7,50,2,false,0,"BR-101 Rod. Gov. Mário Covas","JAM_STAND_STILL_TRAFFIC","JAM","74929c04-57ba-345c-9265-b7d2158e781d","world,-34.905684,-7.877315,74929c04-57ba-345c-9265-b7d2158e781d,744820420",6,"TacianaAtaide",,,,,,,,
"alert-747080409/fc819848-7711-3dea-bdf2-4470a3d94bf9","Igarassu","[{""reportBy"":"""",""reportMillis"":1551897859927,""isThumbsUp"":false}]",0,"BR","alert-747080409/fc819848-7711-3dea-bdf2-4470a3d94bf9",true,false,"{""x"":-34.906279,""y"":-7.873176}",172,1,0,0,1551896779800,6,50,2,false,0,"BR-101 Rod. Gov. Mário Covas","JAM_STAND_STILL_TRAFFIC","JAM","fc819848-7711-3dea-bdf2-4470a3d94bf9","world,-34.906279,-7.873176,fc819848-7711-3dea-bdf2-4470a3d94bf9,747080409",6,"TacianaAtaide",,,,,,,,
