"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","startNode","blockExpiration","blockStartTime","blockType","blockUpdate","blockingAlertID","blockingAlertUuid","causeAlert"
1200010845,"Campina Grande","BR",98,,1200010845,504,2,"[{""x"":-35.92667,""y"":-7.266663},{""x"":-35.926737,""y"":-7.26678},{""x"":-35.926993,""y"":-7.267034},{""x"":-35.927551,""y"":-7.266596},{""x"":-35.927905,""y"":-7.266318},{""x"":-35.929011,""y"":-7.265449},{""x"":-35.930189,""y"":-7.264524}]",1551047786841,1,"[{""fromNode"":232576142,""ID"":280659592,""toNode"":232576653,""isForward"":true},{""fromNode"":232576653,""ID"":280659925,""toNode"":232576810,""isForward"":true},{""fromNode"":232576810,""ID"":280659926,""toNode"":232576656,""isForward"":true},{""fromNode"":232576656,""ID"":280659603,""toNode"":232576655,""isForward"":true},{""fromNode"":232576655,""ID"":280659599,""toNode"":232576654,""isForward"":true}]",0,3.1166666666666667,11.22,,"NONE","NONE",1551048102658,1200010845,,,,,,,,
1222666521,"Campina Grande","BR",80,,1222666521,844,2,"[{""x"":-35.872496,""y"":-7.230522},{""x"":-35.871516,""y"":-7.231708},{""x"":-35.871464,""y"":-7.231775},{""x"":-35.870201,""y"":-7.233316},{""x"":-35.870149,""y"":-7.233384},{""x"":-35.869775,""y"":-7.233856},{""x"":-35.868861,""y"":-7.23495},{""x"":-35.867957,""y"":-7.236045},{""x"":-35.867851,""y"":-7.236305},{""x"":-35.867835,""y"":-7.236516}]",1551047886222,6,"[{""fromNode"":182840013,""ID"":356578323,""toNode"":281555822,""isForward"":false},{""fromNode"":281555822,""ID"":356578322,""toNode"":220185207,""isForward"":false},{""fromNode"":220185207,""ID"":258732686,""toNode"":186167466,""isForward"":true},{""fromNode"":186167466,""ID"":282957720,""toNode"":234030431,""isForward"":false},{""fromNode"":234030431,""ID"":282957719,""toNode"":178185899,""isForward"":false},{""fromNode"":178185899,""ID"":257475376,""toNode"":174715015,""isForward"":true},{""fromNode"":174715015,""ID"":185026689,""toNode"":252323982,""isForward"":true}]",0,5.447222222222222,19.61,"Av. Pref. Severino Bezerra Cabral","NONE","NONE",1551047886227,1222666521,,,,,,,,
1200067625,"Queimadas","BR",120,"Av. Severino Bezerra Cabral",1200067625,270,3,"[{""x"":-35.902352,""y"":-7.361356},{""x"":-35.902535,""y"":-7.361984},{""x"":-35.902593,""y"":-7.362291},{""x"":-35.902619,""y"":-7.362629},{""x"":-35.902618,""y"":-7.362808},{""x"":-35.902587,""y"":-7.362951},{""x"":-35.902538,""y"":-7.363218},{""x"":-35.902369,""y"":-7.363738}]",1551047887845,6,"[{""fromNode"":159782163,""ID"":270593450,""toNode"":226324818,""isForward"":false},{""fromNode"":226324818,""ID"":327723036,""toNode"":159781845,""isForward"":false},{""fromNode"":159781845,""ID"":156546186,""toNode"":159782152,""isForward"":false}]",0,1.7222222222222223,6.2,"R. Assis Chateaubriand","NONE","NONE",1551049966040,1200067625,,,,,,,,
1222851750,"Campina Grande","BR",62,"R. Pedro da Costa Agra",1222851750,453,3,"[{""x"":-35.871862,""y"":-7.22693},{""x"":-35.870709,""y"":-7.227685},{""x"":-35.870411,""y"":-7.227883},{""x"":-35.869708,""y"":-7.22832},{""x"":-35.868908,""y"":-7.2288},{""x"":-35.868376,""y"":-7.229087}]",1551047892570,2,"[{""fromNode"":159785255,""ID"":156551148,""toNode"":159785279,""isForward"":true},{""fromNode"":159785279,""ID"":156551289,""toNode"":159785365,""isForward"":true},{""fromNode"":159785365,""ID"":197361234,""toNode"":181150709,""isForward"":true},{""fromNode"":181150709,""ID"":197361235,""toNode"":159785386,""isForward"":true},{""fromNode"":159785386,""ID"":156551488,""toNode"":203661108,""isForward"":true}]",0,3.3722222222222222,12.14,"R. Fernandes Vieira","NONE","NONE",1551048726582,1222851750,,,,,,,,
1270493447,"Campina Grande","BR",65,"Av. Francisco Lopes de Almeida",1270493447,609,2,"[{""x"":-35.926365,""y"":-7.244243},{""x"":-35.925843,""y"":-7.24552},{""x"":-35.925786,""y"":-7.245653},{""x"":-35.925547,""y"":-7.246256},{""x"":-35.925375,""y"":-7.246672},{""x"":-35.925303,""y"":-7.24685},{""x"":-35.925201,""y"":-7.247102},{""x"":-35.925143,""y"":-7.247244},{""x"":-35.925033,""y"":-7.247507},{""x"":-35.924973,""y"":-7.247679},{""x"":-35.9248,""y"":-7.248114},{""x"":-35.92464,""y"":-7.248513},{""x"":-35.92446,""y"":-7.248948},{""x"":-35.924283,""y"":-7.249345}]",1551047894142,2,"[{""fromNode"":159779345,""ID"":156542013,""toNode"":159779391,""isForward"":true},{""fromNode"":159779391,""ID"":156542113,""toNode"":159779455,""isForward"":true},{""fromNode"":159779455,""ID"":156542120,""toNode"":159779461,""isForward"":true},{""fromNode"":159779461,""ID"":156542156,""toNode"":159779480,""isForward"":true},{""fromNode"":159779480,""ID"":156542199,""toNode"":159779367,""isForward"":true},{""fromNode"":159779367,""ID"":156542210,""toNode"":159779517,""isForward"":true},{""fromNode"":159779517,""ID"":156542230,""toNode"":159779430,""isForward"":true},{""fromNode"":159779430,""ID"":156542237,""toNode"":159779535,""isForward"":true},{""fromNode"":159779535,""ID"":156542257,""toNode"":159779450,""isForward"":true},{""fromNode"":159779450,""ID"":156542273,""toNode"":159779428,""isForward"":true},{""fromNode"":159779428,""ID"":156542318,""toNode"":159779486,""isForward"":true},{""fromNode"":159779486,""ID"":156542348,""toNode"":159779511,""isForward"":true},{""fromNode"":159779511,""ID"":156542373,""toNode"":159779485,""isForward"":true}]",0,4,14.4,"R. das Umburanas","NONE","NONE",1551048728645,1270493447,,,,,,,,
1222673651,"Campina Grande","BR",136,"R. Pedro Otávio de Farias Leite",1222673651,388,3,"[{""x"":-35.896541,""y"":-7.248888},{""x"":-35.896696,""y"":-7.247169},{""x"":-35.89691,""y"":-7.245401}]",1551047894311,1,"[{""fromNode"":159782901,""ID"":156547410,""toNode"":159782873,""isForward"":false},{""fromNode"":159782873,""ID"":156547377,""toNode"":159782823,""isForward"":false}]",0,1.925,6.930000000000001,"R. Manoel Leonardo Gomes","NONE","NONE",1551049350901,1222673651,,,,,,,,
1224713893,"Campina Grande","BR",84,"Av. Pref. Severino Bezerra Cabral",1224713893,477,3,"[{""x"":-35.874871,""y"":-7.234418},{""x"":-35.873506,""y"":-7.233405},{""x"":-35.873435,""y"":-7.233348},{""x"":-35.873295,""y"":-7.233276},{""x"":-35.872092,""y"":-7.232288},{""x"":-35.871464,""y"":-7.231775}]",1551047894581,2,"[{""fromNode"":159785019,""ID"":263417658,""toNode"":182839890,""isForward"":true},{""fromNode"":182839890,""ID"":201315445,""toNode"":220185209,""isForward"":true},{""fromNode"":220185209,""ID"":356585689,""toNode"":220185208,""isForward"":true},{""fromNode"":220185208,""ID"":356585684,""toNode"":220185207,""isForward"":true}]",0,3.313888888888889,11.930000000000001,"R. Raimundo Nonato de Araújo","NONE","NONE",1551048107372,1224713893,,,,,,,,
1222674241,"Campina Grande","BR",68,"R. Ver. Arrojado Lisboa",1222674241,1191,1,"[{""x"":-35.886964,""y"":-7.219002},{""x"":-35.887369,""y"":-7.218887},{""x"":-35.888072,""y"":-7.218701},{""x"":-35.889396,""y"":-7.218348},{""x"":-35.891621,""y"":-7.217751},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.896139,""y"":-7.2166},{""x"":-35.897408,""y"":-7.216257}]",1551047895149,2,"[{""fromNode"":159783775,""ID"":156548737,""toNode"":159783725,""isForward"":true},{""fromNode"":159783725,""ID"":156548668,""toNode"":159783605,""isForward"":true},{""fromNode"":159783605,""ID"":156548478,""toNode"":159783444,""isForward"":true},{""fromNode"":159783444,""ID"":156548205,""toNode"":159783283,""isForward"":true},{""fromNode"":159783283,""ID"":156547935,""toNode"":159783136,""isForward"":true},{""fromNode"":159783136,""ID"":156547714,""toNode"":159782990,""isForward"":true},{""fromNode"":159782990,""ID"":156547482,""toNode"":159782899,""isForward"":true},{""fromNode"":159782899,""ID"":261106004,""toNode"":159782678,""isForward"":true}]",0,5.194444444444445,18.700000000000003,"Av. Pres. Getúlio Vargas","NONE","NONE",1551049351123,1222674241,,,,,,,,
1270882857,"Campina Grande","BR",118,,1270882857,198,3,"[{""x"":-35.888145,""y"":-7.234986},{""x"":-35.887909,""y"":-7.234978},{""x"":-35.887686,""y"":-7.234897},{""x"":-35.887585,""y"":-7.234861},{""x"":-35.886568,""y"":-7.234847},{""x"":-35.886372,""y"":-7.234845}]",1551048201515,1,"[{""fromNode"":159783713,""ID"":237067262,""toNode"":203898981,""isForward"":true},{""fromNode"":203898981,""ID"":237067263,""toNode"":203898948,""isForward"":true},{""fromNode"":203898948,""ID"":237067215,""toNode"":159783717,""isForward"":true}]",0,1.3805555555555555,4.97,"R. Severino Rodrigues de Albuquerque","NONE","NONE",1551048406031,1270882857,,,,,,,,
1225104563,"Campina Grande","BR",106,,1225104563,844,3,"[{""x"":-35.872496,""y"":-7.230522},{""x"":-35.871516,""y"":-7.231708},{""x"":-35.871464,""y"":-7.231775},{""x"":-35.870201,""y"":-7.233316},{""x"":-35.870149,""y"":-7.233384},{""x"":-35.869775,""y"":-7.233856},{""x"":-35.868861,""y"":-7.23495},{""x"":-35.867957,""y"":-7.236045},{""x"":-35.867851,""y"":-7.236305},{""x"":-35.867835,""y"":-7.236516}]",1551048203686,6,"[{""fromNode"":182840013,""ID"":356578323,""toNode"":281555822,""isForward"":false},{""fromNode"":281555822,""ID"":356578322,""toNode"":220185207,""isForward"":false},{""fromNode"":220185207,""ID"":258732686,""toNode"":186167466,""isForward"":true},{""fromNode"":186167466,""ID"":282957720,""toNode"":234030431,""isForward"":false},{""fromNode"":234030431,""ID"":282957719,""toNode"":178185899,""isForward"":false},{""fromNode"":178185899,""ID"":257475376,""toNode"":174715015,""isForward"":true},{""fromNode"":174715015,""ID"":185026689,""toNode"":252323982,""isForward"":true}]",0,4.655555555555556,16.76,"Av. Pref. Severino Bezerra Cabral","NONE","NONE",1551048408863,1225104563,,,,,,,,
1222359544,"Campina Grande","BR",83,"R. do Sol",1222359544,238,3,"[{""x"":-35.897803,""y"":-7.235475},{""x"":-35.897734,""y"":-7.234547},{""x"":-35.897701,""y"":-7.233323}]",1551048324095,1,"[{""fromNode"":284617272,""ID"":189508779,""toNode"":159782759,""isForward"":true}]",0,1.9361111111111111,6.97,"R. Con. João Borges","NONE","NONE",1551048426943,1222359544,,,,,,,,
1235350489,"Campina Grande","BR",86,"Av. Pref. Severino Bezerra Cabral",1235350489,477,3,"[{""x"":-35.874871,""y"":-7.234418},{""x"":-35.873506,""y"":-7.233405},{""x"":-35.873435,""y"":-7.233348},{""x"":-35.873295,""y"":-7.233276},{""x"":-35.872092,""y"":-7.232288},{""x"":-35.871464,""y"":-7.231775}]",1551048416815,2,"[{""fromNode"":159785019,""ID"":263417658,""toNode"":182839890,""isForward"":true},{""fromNode"":182839890,""ID"":201315445,""toNode"":220185209,""isForward"":true},{""fromNode"":220185209,""ID"":356585689,""toNode"":220185208,""isForward"":true},{""fromNode"":220185208,""ID"":356585684,""toNode"":220185207,""isForward"":true}]",0,3.283333333333333,11.82,"R. Raimundo Nonato de Araújo","NONE","NONE",1551048729789,1235350489,,,,,,,,
1219698222,"Campina Grande","BR",88,"R. João Quirino",1219698222,162,4,"[{""x"":-35.879398,""y"":-7.236581},{""x"":-35.879445,""y"":-7.235809},{""x"":-35.879473,""y"":-7.235121}]",1551048716590,2,"[{""fromNode"":181755083,""ID"":198813023,""toNode"":181755240,""isForward"":true},{""fromNode"":181755240,""ID"":303811798,""toNode"":248179662,""isForward"":true}]",0,1.325,4.77,"R. Vigário Calixto","NONE","NONE",1551049340018,1219698222,,,,,,,,
1271585177,"Campina Grande","BR",83,"R. Cônsul Joseph Noujaim Habib Nacad",1271585177,489,2,"[{""x"":-35.879563,""y"":-7.235047},{""x"":-35.881576,""y"":-7.235166},{""x"":-35.881649,""y"":-7.235171},{""x"":-35.883067,""y"":-7.235233},{""x"":-35.883977,""y"":-7.235274}]",1551048937061,2,"[{""fromNode"":159784362,""ID"":156549644,""toNode"":271894273,""isForward"":false},{""fromNode"":271894273,""ID"":352705276,""toNode"":279017982,""isForward"":false},{""fromNode"":279017982,""ID"":352703964,""toNode"":159784102,""isForward"":false},{""fromNode"":159784102,""ID"":156549251,""toNode"":175023751,""isForward"":false}]",0,3.7583333333333333,13.53,"R. João Quirino","NONE","NONE",1551049031552,1271585177,,,,,,,,
1225677583,"Campina Grande","BR",87,"Av. Pres. Juscelino Kubitschek",1225677583,270,3,"[{""x"":-35.904377,""y"":-7.251553},{""x"":-35.905857,""y"":-7.251392},{""x"":-35.906674,""y"":-7.25131},{""x"":-35.906805,""y"":-7.251305}]",1551048825081,1,"[{""fromNode"":159781714,""ID"":156545469,""toNode"":159781566,""isForward"":true},{""fromNode"":159781566,""ID"":213281419,""toNode"":188711943,""isForward"":true},{""fromNode"":188711943,""ID"":213281420,""toNode"":206624788,""isForward"":true}]",0,1.9555555555555555,7.04,"R. Dr. Floriano Mendes Freire","NONE","NONE",1551049340278,1225677583,,,,,,,,
1223887130,"Campina Grande","BR",79,"Av. Janúncio Ferreira",1223887130,410,3,"[{""x"":-35.885922,""y"":-7.215353},{""x"":-35.88546,""y"":-7.214642},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.885338,""y"":-7.214454},{""x"":-35.884957,""y"":-7.213886},{""x"":-35.884885,""y"":-7.213779},{""x"":-35.884549,""y"":-7.213279},{""x"":-35.884275,""y"":-7.212795},{""x"":-35.883981,""y"":-7.2122}]",1551048835231,1,"[{""fromNode"":159783872,""ID"":156548960,""toNode"":159783921,""isForward"":true},{""fromNode"":159783921,""ID"":156549032,""toNode"":159783820,""isForward"":true},{""fromNode"":159783820,""ID"":156549046,""toNode"":159783899,""isForward"":true},{""fromNode"":159783899,""ID"":156549056,""toNode"":159783958,""isForward"":true},{""fromNode"":159783958,""ID"":355753805,""toNode"":281006949,""isForward"":true},{""fromNode"":281006949,""ID"":355753808,""toNode"":159783994,""isForward"":true},{""fromNode"":159783994,""ID"":156549180,""toNode"":159784069,""isForward"":true},{""fromNode"":159784069,""ID"":156549209,""toNode"":159784007,""isForward"":true}]",0,2.9694444444444446,10.690000000000001,"R. Vigolvino Wanderley","NONE","NONE",1551049351374,1223887130,,,,,,,,
1239828516,"Campina Grande","BR",206,"R. Francisco Ernesto do Rego",1239828516,194,4,"[{""x"":-35.891085,""y"":-7.244729},{""x"":-35.890888,""y"":-7.246474}]",1551048836838,1,"[{""fromNode"":159783419,""ID"":156548281,""toNode"":159783439,""isForward"":true}]",0,0.8388888888888889,3.02,"R. Espírito Santo","NONE","NONE",1551051100178,1239828516,,,,,,,,
1220019412,"Campina Grande","BR",82,,1220019412,853,2,"[{""x"":-35.897002,""y"":-7.236445},{""x"":-35.896825,""y"":-7.236219},{""x"":-35.8961,""y"":-7.235355},{""x"":-35.894956,""y"":-7.23394},{""x"":-35.894407,""y"":-7.232769},{""x"":-35.894119,""y"":-7.232115},{""x"":-35.894041,""y"":-7.231782},{""x"":-35.893879,""y"":-7.231018},{""x"":-35.893604,""y"":-7.229699}]",1551049137129,2,"[{""fromNode"":181797897,""ID"":366695688,""toNode"":288088475,""isForward"":false},{""fromNode"":288088475,""ID"":366695687,""toNode"":203446094,""isForward"":false},{""fromNode"":203446094,""ID"":236363211,""toNode"":203446046,""isForward"":false},{""fromNode"":203446046,""ID"":236363210,""toNode"":203445972,""isForward"":false},{""fromNode"":203445972,""ID"":236363150,""toNode"":203445981,""isForward"":false},{""fromNode"":203445981,""ID"":236363131,""toNode"":203445682,""isForward"":false},{""fromNode"":203445682,""ID"":236362697,""toNode"":159783250,""isForward"":false}]",0,5.336111111111111,19.21,"R. Alm. Barroso","NONE","NONE",1551049346534,1220019412,,,,,,,,
1241514698,"Campina Grande","BR",78,"R. Cônsul Joseph Noujaim Habib Nacad",1241514698,489,2,"[{""x"":-35.879563,""y"":-7.235047},{""x"":-35.881576,""y"":-7.235166},{""x"":-35.881649,""y"":-7.235171},{""x"":-35.883067,""y"":-7.235233},{""x"":-35.883977,""y"":-7.235274}]",1551049342792,2,"[{""fromNode"":159784362,""ID"":156549644,""toNode"":271894273,""isForward"":false},{""fromNode"":271894273,""ID"":352705276,""toNode"":279017982,""isForward"":false},{""fromNode"":279017982,""ID"":352703964,""toNode"":159784102,""isForward"":false},{""fromNode"":159784102,""ID"":156549251,""toNode"":175023751,""isForward"":false}]",0,3.8944444444444444,14.02,"R. João Quirino","NONE","NONE",1551049342796,1241514698,,,,,,,,
1224300550,"Campina Grande","BR",105,"R. Vinte e Quatro de Maio",1224300550,286,3,"[{""x"":-35.887776,""y"":-7.233312},{""x"":-35.886407,""y"":-7.233751},{""x"":-35.885302,""y"":-7.234084}]",1551049349295,1,"[{""fromNode"":277604835,""ID"":350404824,""toNode"":159783892,""isForward"":true},{""fromNode"":159783892,""ID"":194260265,""toNode"":159783740,""isForward"":true}]",0,1.5944444444444446,5.74,"R. Paraíba","NONE","NONE",1551049655784,1224300550,,,,,,,,
1226457533,"Campina Grande","BR",78,"R. Dom Pedro II",1226457533,997,2,"[{""x"":-35.879224,""y"":-7.217189},{""x"":-35.880537,""y"":-7.217837},{""x"":-35.881711,""y"":-7.218382},{""x"":-35.882775,""y"":-7.218858},{""x"":-35.883861,""y"":-7.219366},{""x"":-35.884499,""y"":-7.219672},{""x"":-35.885263,""y"":-7.220015},{""x"":-35.886219,""y"":-7.220489},{""x"":-35.88709,""y"":-7.220915},{""x"":-35.887276,""y"":-7.220987},{""x"":-35.887402,""y"":-7.220973}]",1551049657259,2,"[{""fromNode"":159784418,""ID"":156549821,""toNode"":159784361,""isForward"":true},{""fromNode"":159784361,""ID"":236831672,""toNode"":159784130,""isForward"":true},{""fromNode"":159784130,""ID"":156549296,""toNode"":159784074,""isForward"":true},{""fromNode"":159784074,""ID"":156549189,""toNode"":159783992,""isForward"":true},{""fromNode"":159783992,""ID"":156549058,""toNode"":159783870,""isForward"":true},{""fromNode"":159783870,""ID"":156548889,""toNode"":159783793,""isForward"":true},{""fromNode"":159783793,""ID"":156548771,""toNode"":159783682,""isForward"":true}]",0,5.591666666666667,20.130000000000003,"Av. Mal. Floriano Peixoto","NONE","NONE",1551050175857,1226457533,,,,,,,,
1224417631,"Campina Grande","BR",177,"R. Siqueira Campos",1224417631,354,4,"[{""x"":-35.894725,""y"":-7.216953},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.891621,""y"":-7.217751}]",1551049657286,2,"[{""fromNode"":159782990,""ID"":156547714,""toNode"":159783136,""isForward"":false},{""fromNode"":159783136,""ID"":156547935,""toNode"":159783283,""isForward"":false}]",0,1.625,5.8500000000000005,"Av. Pres. Getúlio Vargas","NONE","NONE",1551053855460,1224417631,,,,,,,,
1223538524,"Campina Grande","BR",65,"R. João Florentino de Carvalho",1223538524,542,2,"[{""x"":-35.880453,""y"":-7.218833},{""x"":-35.879837,""y"":-7.219637},{""x"":-35.879676,""y"":-7.219842},{""x"":-35.878593,""y"":-7.221245},{""x"":-35.877972,""y"":-7.22209},{""x"":-35.877462,""y"":-7.222715}]",1551049658122,1,"[{""fromNode"":159784441,""ID"":156549831,""toNode"":159784484,""isForward"":true},{""fromNode"":159784484,""ID"":156549922,""toNode"":159784490,""isForward"":true},{""fromNode"":159784490,""ID"":156549945,""toNode"":159784541,""isForward"":true},{""fromNode"":159784541,""ID"":156550162,""toNode"":159784551,""isForward"":true},{""fromNode"":159784551,""ID"":198000789,""toNode"":159784556,""isForward"":false}]",0,4.088888888888889,14.719999999999999,"R. Vila Nova da Rainha","NONE","NONE",1551051099598,1223538524,,,,,,,,
1224419111,"Campina Grande","BR",83,"R. Cel. Antônio Rodenbush",1224419111,242,2,"[{""x"":-35.910906,""y"":-7.246439},{""x"":-35.912565,""y"":-7.247874}]",1551049658689,2,"[{""fromNode"":159780817,""ID"":156544174,""toNode"":159780799,""isForward"":true}]",0,1.6777777777777778,6.04,"R. Três Irmãs","NONE","NONE",1551052928612,1224419111,,,,,,,,
1220893782,"Campina Grande","BR",111,"Av. República Islândia",1220893782,188,3,"[{""x"":-35.879175,""y"":-7.189394},{""x"":-35.878854,""y"":-7.189381},{""x"":-35.878517,""y"":-7.189322},{""x"":-35.878081,""y"":-7.189084},{""x"":-35.877578,""y"":-7.188867}]",1551049973220,1,"[{""fromNode"":159784403,""ID"":156549760,""toNode"":159784435,""isForward"":true}]",0,1.2805555555555554,4.609999999999999,"Av. República Federal da Alemanha","NONE","NONE",1551049973221,1220893782,,,,,,,,
1242461328,"Campina Grande","BR",79,,1242461328,633,3,"[{""x"":-35.872496,""y"":-7.230522},{""x"":-35.871516,""y"":-7.231708},{""x"":-35.871464,""y"":-7.231775},{""x"":-35.870201,""y"":-7.233316},{""x"":-35.870149,""y"":-7.233384},{""x"":-35.869775,""y"":-7.233856},{""x"":-35.868861,""y"":-7.23495}]",1551050269811,6,"[{""fromNode"":182840013,""ID"":356578323,""toNode"":281555822,""isForward"":false},{""fromNode"":281555822,""ID"":356578322,""toNode"":220185207,""isForward"":false},{""fromNode"":220185207,""ID"":258732686,""toNode"":186167466,""isForward"":true},{""fromNode"":186167466,""ID"":282957720,""toNode"":234030431,""isForward"":false},{""fromNode"":234030431,""ID"":282957719,""toNode"":178185899,""isForward"":false},{""fromNode"":178185899,""ID"":257475376,""toNode"":174715015,""isForward"":true}]",0,4.677777777777778,16.84,"Av. Pref. Severino Bezerra Cabral","NONE","NONE",1551050269814,1242461328,,,,,,,,
1237202239,"Queimadas","BR",113,"Av. Severino Bezerra Cabral",1237202239,270,3,"[{""x"":-35.902352,""y"":-7.361356},{""x"":-35.902535,""y"":-7.361984},{""x"":-35.902593,""y"":-7.362291},{""x"":-35.902619,""y"":-7.362629},{""x"":-35.902618,""y"":-7.362808},{""x"":-35.902587,""y"":-7.362951},{""x"":-35.902538,""y"":-7.363218},{""x"":-35.902369,""y"":-7.363738}]",1551050270933,6,"[{""fromNode"":159782163,""ID"":270593450,""toNode"":226324818,""isForward"":false},{""fromNode"":226324818,""ID"":327723036,""toNode"":159781845,""isForward"":false},{""fromNode"":159781845,""ID"":156546186,""toNode"":159782152,""isForward"":false}]",0,1.8055555555555556,6.5,"R. Assis Chateaubriand","NONE","NONE",1551050270933,1237202239,,,,,,,,
1225298131,"Campina Grande","BR",84,,1225298131,305,3,"[{""x"":-35.883861,""y"":-7.219366},{""x"":-35.884057,""y"":-7.218986},{""x"":-35.884529,""y"":-7.218166},{""x"":-35.884871,""y"":-7.217563},{""x"":-35.885208,""y"":-7.216958}]",1551050474980,1,"[{""fromNode"":159784074,""ID"":156549254,""toNode"":159784070,""isForward"":true},{""fromNode"":159784070,""ID"":156549182,""toNode"":159784025,""isForward"":true},{""fromNode"":159784025,""ID"":156549122,""toNode"":159783997,""isForward"":true},{""fromNode"":159783997,""ID"":156549073,""toNode"":203444091,""isForward"":true}]",0,2.438888888888889,8.780000000000001,"R. Venâncio Neiva","NONE","NONE",1551051090124,1225298131,,,,,,,,
1225365031,"Campina Grande","BR",101,"R. Simão Bolívar",1225365031,219,3,"[{""x"":-35.898629,""y"":-7.206957},{""x"":-35.899804,""y"":-7.205971},{""x"":-35.89998,""y"":-7.205555}]",1551050484088,1,"[{""fromNode"":159782597,""ID"":190116743,""toNode"":159782483,""isForward"":false},{""fromNode"":159782483,""ID"":156546688,""toNode"":159782336,""isForward"":true}]",0,1.6916666666666667,6.09,"R. José Ribeiro da Costa","NONE","NONE",1551051098145,1225365031,,,,,,,,
1221426742,"Campina Grande","BR",68,"R. Dom Pedro II",1221426742,854,2,"[{""x"":-35.879224,""y"":-7.217189},{""x"":-35.880537,""y"":-7.217837},{""x"":-35.881711,""y"":-7.218382},{""x"":-35.882775,""y"":-7.218858},{""x"":-35.883861,""y"":-7.219366},{""x"":-35.884499,""y"":-7.219672},{""x"":-35.885263,""y"":-7.220015},{""x"":-35.886219,""y"":-7.220489}]",1551050379821,2,"[{""fromNode"":159784418,""ID"":156549821,""toNode"":159784361,""isForward"":true},{""fromNode"":159784361,""ID"":236831672,""toNode"":159784130,""isForward"":true},{""fromNode"":159784130,""ID"":156549296,""toNode"":159784074,""isForward"":true},{""fromNode"":159784074,""ID"":156549189,""toNode"":159783992,""isForward"":true},{""fromNode"":159783992,""ID"":156549058,""toNode"":159783870,""isForward"":true},{""fromNode"":159783870,""ID"":156548889,""toNode"":159783793,""isForward"":true}]",0,5.522222222222222,19.88,"Av. Mal. Floriano Peixoto","NONE","NONE",1551050484923,1221426742,,,,,,,,
1225468330,"Campina Grande","BR",150,"R. Aderaldo Vasconcelos Diniz",1225468330,226,4,"[{""x"":-35.903488,""y"":-7.252163},{""x"":-35.903392,""y"":-7.25166},{""x"":-35.903282,""y"":-7.251167},{""x"":-35.903174,""y"":-7.250662},{""x"":-35.903085,""y"":-7.250165}]",1551050381268,1,"[{""fromNode"":159781883,""ID"":156545950,""toNode"":159781888,""isForward"":false},{""fromNode"":159781888,""ID"":156545981,""toNode"":159781974,""isForward"":false},{""fromNode"":159781974,""ID"":156545997,""toNode"":159781980,""isForward"":false},{""fromNode"":159781980,""ID"":156546014,""toNode"":159781986,""isForward"":false}]",0,1.3194444444444444,4.75,"R. Francisco Paulino de Barros","NONE","NONE",1551050796665,1225468330,,,,,,,,
1273323817,"Campina Grande","BR",79,"Av. Janúncio Ferreira",1273323817,410,3,"[{""x"":-35.885922,""y"":-7.215353},{""x"":-35.88546,""y"":-7.214642},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.885338,""y"":-7.214454},{""x"":-35.884957,""y"":-7.213886},{""x"":-35.884885,""y"":-7.213779},{""x"":-35.884549,""y"":-7.213279},{""x"":-35.884275,""y"":-7.212795},{""x"":-35.883981,""y"":-7.2122}]",1551050591771,1,"[{""fromNode"":159783872,""ID"":156548960,""toNode"":159783921,""isForward"":true},{""fromNode"":159783921,""ID"":156549032,""toNode"":159783820,""isForward"":true},{""fromNode"":159783820,""ID"":156549046,""toNode"":159783899,""isForward"":true},{""fromNode"":159783899,""ID"":156549056,""toNode"":159783958,""isForward"":true},{""fromNode"":159783958,""ID"":355753805,""toNode"":281006949,""isForward"":true},{""fromNode"":281006949,""ID"":355753808,""toNode"":159783994,""isForward"":true},{""fromNode"":159783994,""ID"":156549180,""toNode"":159784069,""isForward"":true},{""fromNode"":159784069,""ID"":156549209,""toNode"":159784007,""isForward"":true}]",0,2.9694444444444446,10.690000000000001,"R. Vigolvino Wanderley","NONE","NONE",1551051098638,1273323817,,,,,,,,
1224640914,"Campina Grande","BR",134,"Av. Floriano Peixoto",1224640914,688,2,"[{""x"":-35.926324,""y"":-7.245588},{""x"":-35.927146,""y"":-7.243667},{""x"":-35.92766,""y"":-7.242413},{""x"":-35.927829,""y"":-7.242008},{""x"":-35.928182,""y"":-7.241145},{""x"":-35.928542,""y"":-7.240249},{""x"":-35.92871,""y"":-7.239842}]",1551050692560,1,"[{""fromNode"":159779278,""ID"":259752331,""toNode"":159779197,""isForward"":true},{""fromNode"":159779197,""ID"":259752330,""toNode"":159779132,""isForward"":true},{""fromNode"":159779132,""ID"":259752329,""toNode"":159779112,""isForward"":true},{""fromNode"":159779112,""ID"":259752328,""toNode"":159779074,""isForward"":true},{""fromNode"":159779074,""ID"":259752327,""toNode"":159779047,""isForward"":true},{""fromNode"":159779047,""ID"":259752326,""toNode"":203730332,""isForward"":true}]",0,3.1222222222222222,11.24,"R. Carlos Formiga Pereira","NONE","NONE",1551050793520,1224640914,,,,,,,,
