"route","time","hasBusBunching","trips","percTripsWithoutBB","percTripsWithBB"
"001","06",TRUE,1,1,0
"001","07",TRUE,6,1,0
"001","08",TRUE,7,1,0
"001","09",TRUE,7,1,0
"001","10",TRUE,7,1,0
"001","11",TRUE,8,1,0
"001","12",TRUE,7,1,0
"001","13",TRUE,7,1,0
"001","14",TRUE,8,1,0
"001","15",TRUE,6,1,0
"001","16",TRUE,9,1,0
"001","17",TRUE,9,1,0
"001","18",TRUE,10,1,0
"001","19",TRUE,5,1,0
"002","06",TRUE,1,1,0
"002","07",TRUE,5,1,0
"002","08",TRUE,5,1,0
"002","09",TRUE,5,1,0
"002","10",TRUE,5,1,0
"002","11",TRUE,4,1,0
"002","12",TRUE,5,1,0
"002","13",TRUE,4,1,0
"002","14",TRUE,5,1,0
"002","15",TRUE,5,1,0
"002","16",TRUE,4,1,0
"002","17",TRUE,4,1,0
"002","18",TRUE,5,1,0
"002","19",TRUE,4,1,0
"010","05",TRUE,1,1,0
"010","06",TRUE,2,1,0
"010","07",TRUE,2,1,0
"010","08",TRUE,1,1,0
"010","09",TRUE,1,1,0
"010","10",TRUE,1,1,0
"010","11",TRUE,2,1,0
"010","12",TRUE,1,1,0
"010","13",TRUE,2,1,0
"010","14",TRUE,1,1,0
"010","15",TRUE,1,1,0
"010","16",TRUE,1,1,0
"010","17",TRUE,1,1,0
"010","18",TRUE,1,1,0
"010","19",TRUE,1,1,0
"010","20",TRUE,1,1,0
"010","21",TRUE,1,1,0
"010","22",TRUE,1,1,0
"011","06",TRUE,2,1,0
"011","07",TRUE,4,1,0
"011","08",TRUE,2,1,0
"011","09",TRUE,4,1,0
"011","10",TRUE,3,1,0
"011","11",TRUE,4,1,0
"011","12",TRUE,3,1,0
"011","13",TRUE,3,1,0
"011","14",TRUE,4,1,0
"011","15",TRUE,4,1,0
"011","16",TRUE,4,1,0
"011","17",TRUE,3,1,0
"011","18",TRUE,4,1,0
"011","19",TRUE,4,1,0
"011","20",TRUE,4,1,0
"011","21",TRUE,4,1,0
"011","22",TRUE,4,1,0
"011","23",TRUE,2,1,0
"020","05",TRUE,4,1,0
"020","06",TRUE,5,1,0
"020","07",TRUE,7,1,0
"020","08",TRUE,8,1,0
"020","09",TRUE,6,1,0
"020","10",TRUE,6,1,0
"020","11",TRUE,4,1,0
"020","12",TRUE,4,1,0
"020","13",TRUE,5,1,0
"020","14",TRUE,3,1,0
"020","15",TRUE,4,1,0
"020","16",TRUE,2,1,0
"020","17",TRUE,4,1,0
"020","18",TRUE,5,1,0
"020","19",TRUE,6,1,0
"020","20",TRUE,6,1,0
"020","21",TRUE,6,1,0
"020","22",TRUE,4,1,0
"020","23",TRUE,2,1,0
"021","05",TRUE,6,1,0
"021","06",TRUE,6,1,0
"021","07",TRUE,9,1,0
"021","08",TRUE,5,1,0
"021","09",TRUE,6,1,0
"021","10",TRUE,7,1,0
"021","11",TRUE,5,1,0
"021","12",TRUE,8,1,0
"021","13",TRUE,5,1,0
"021","14",TRUE,11,1,0
"021","15",TRUE,6,1,0
"021","16",TRUE,8,1,0
"021","17",TRUE,11,1,0
"021","18",TRUE,8,1,0
"021","19",TRUE,7,1,0
"021","20",TRUE,3,1,0
"021","21",TRUE,3,1,0
"021","22",TRUE,4,1,0
"021","23",TRUE,2,1,0
"022","05",TRUE,1,1,0
"022","06",TRUE,14,1,0
"022","07",TRUE,19,1,0
"022","08",TRUE,17,1,0
"022","09",TRUE,8,1,0
"022","10",TRUE,6,1,0
"022","11",TRUE,8,1,0
"022","12",TRUE,7,1,0
"022","13",TRUE,9,1,0
"022","14",TRUE,6,1,0
"022","15",TRUE,9,1,0
"022","16",TRUE,6,1,0
"022","17",TRUE,20,1,0
"022","18",TRUE,15,1,0
"022","19",TRUE,13,1,0
"022","20",TRUE,7,1,0
"022","21",TRUE,5,1,0
"022","22",TRUE,3,1,0
"022","23",TRUE,2,1,0
"023","05",TRUE,1,1,0
"023","06",TRUE,17,1,0
"023","07",TRUE,21,1,0
"023","08",TRUE,16,1,0
"023","09",TRUE,13,1,0
"023","10",TRUE,6,1,0
"023","11",TRUE,12,1,0
"023","12",TRUE,6,1,0
"023","13",TRUE,12,1,0
"023","14",TRUE,6,1,0
"023","15",TRUE,12,1,0
"023","16",TRUE,7,1,0
"023","17",TRUE,12,1,0
"023","18",TRUE,7,1,0
"023","19",TRUE,7,1,0
"023","20",TRUE,5,1,0
"023","21",TRUE,2,1,0
"023","22",TRUE,2,1,0
"023","23",TRUE,2,1,0
"024","07",TRUE,1,1,0
"024","08",TRUE,1,1,0
"024","16",TRUE,1,1,0
"024","17",TRUE,1,1,0
"030","05",TRUE,6,1,0
"030","06",TRUE,7,1,0
"030","07",TRUE,7,1,0
"030","08",TRUE,12,1,0
"030","09",TRUE,7,1,0
"030","10",TRUE,3,1,0
"030","11",TRUE,5,1,0
"030","12",TRUE,5,1,0
"030","13",TRUE,4,1,0
"030","14",TRUE,5,1,0
"030","15",TRUE,4,1,0
"030","16",TRUE,6,1,0
"030","17",TRUE,9,1,0
"030","18",TRUE,11,1,0
"030","19",TRUE,7,1,0
"030","20",TRUE,4,1,0
"030","21",TRUE,2,1,0
"030","22",TRUE,2,1,0
"030","23",TRUE,1,1,0
"040","04",TRUE,1,1,0
"040","05",TRUE,9,1,0
"040","06",TRUE,11,1,0
"040","07",TRUE,14,1,0
"040","08",TRUE,11,1,0
"040","09",TRUE,8,1,0
"040","10",TRUE,7,1,0
"040","11",TRUE,8,1,0
"040","12",TRUE,8,1,0
"040","13",TRUE,7,1,0
"040","14",TRUE,9,1,0
"040","15",TRUE,10,1,0
"040","16",TRUE,11,1,0
"040","17",TRUE,14,1,0
"040","18",TRUE,13,1,0
"040","19",TRUE,15,1,0
"040","20",TRUE,10,1,0
"040","21",TRUE,7,1,0
"040","22",TRUE,6,1,0
"040","23",TRUE,4,1,0
"050","05",TRUE,4,1,0
"050","06",TRUE,4,1,0
"050","07",TRUE,7,1,0
"050","08",TRUE,5,1,0
"050","09",TRUE,9,1,0
"050","10",TRUE,6,1,0
"050","11",TRUE,7,1,0
"050","12",TRUE,6,1,0
"050","13",TRUE,7,1,0
"050","14",TRUE,6,1,0
"050","15",TRUE,7,1,0
"050","16",TRUE,6,1,0
"050","17",TRUE,8,1,0
"050","18",TRUE,6,1,0
"050","19",TRUE,7,1,0
"050","20",TRUE,6,1,0
"050","21",TRUE,7,1,0
"050","22",TRUE,5,1,0
"050","23",TRUE,4,1,0
"060","05",TRUE,1,1,0
"060","06",TRUE,1,1,0
"060","07",TRUE,1,1,0
"060","08",TRUE,2,1,0
"060","09",TRUE,1,1,0
"060","10",TRUE,2,1,0
"060","11",TRUE,2,1,0
"060","12",TRUE,1,1,0
"060","13",TRUE,2,1,0
"060","14",TRUE,1,1,0
"060","15",TRUE,1,1,0
"060","16",TRUE,2,1,0
"060","17",TRUE,1,1,0
"060","18",TRUE,2,1,0
"060","19",TRUE,1,1,0
"060","20",TRUE,1,1,0
"060","21",TRUE,2,1,0
"060","22",TRUE,1,1,0
"060","23",TRUE,2,1,0
"1","06",TRUE,5,1,0
"1","07",TRUE,10,1,0
"1","08",TRUE,12,1,0
"1","09",TRUE,12,1,0
"1","10",TRUE,14,1,0
"1","11",TRUE,16,1,0
"1","12",TRUE,17,1,0
"1","13",TRUE,16,1,0
"1","14",TRUE,13,1,0
"1","15",TRUE,13,1,0
"1","16",TRUE,13,1,0
"1","17",TRUE,15,1,0
"1","18",TRUE,13,1,0
"1","19",TRUE,11,1,0
"10","05",TRUE,7,1,0
"10","06",TRUE,19,1,0
"10","07",TRUE,25,1,0
"10","08",TRUE,25,1,0
"10","09",TRUE,24,1,0
"10","10",TRUE,25,1,0
"10","11",TRUE,28,1,0
"10","12",TRUE,35,1,0
"10","13",TRUE,30,1,0
"10","14",TRUE,25,1,0
"10","15",TRUE,26,1,0
"10","16",TRUE,26,1,0
"10","17",TRUE,38,1,0
"10","18",TRUE,39,1,0
"10","19",TRUE,34,0.944444444444444,0.0555555555555556
"10","20",TRUE,23,0.884615384615385,0.115384615384615
"10","21",TRUE,25,1,0
"10","22",TRUE,24,1,0
"10","23",TRUE,11,1,0
"11","05",TRUE,4,1,0
"11","06",TRUE,13,1,0
"11","07",TRUE,24,1,0
"11","08",TRUE,29,1,0
"11","09",TRUE,30,1,0
"11","10",TRUE,28,1,0
"11","11",TRUE,32,1,0
"11","12",TRUE,38,1,0
"11","13",TRUE,33,1,0
"11","14",TRUE,36,1,0
"11","15",TRUE,37,1,0
"11","16",TRUE,41,1,0
"11","17",TRUE,52,1,0
"11","18",TRUE,52,0.962962962962963,0.0370370370370371
"11","19",TRUE,54,1,0
"11","20",TRUE,41,1,0
"11","21",TRUE,42,1,0
"11","22",TRUE,43,1,0
"11","23",TRUE,25,1,0
"150","06",TRUE,23,1,0
"150","07",TRUE,25,1,0
"150","08",TRUE,24,1,0
"150","09",TRUE,24,1,0
"150","10",TRUE,25,1,0
"150","11",TRUE,25,1,0
"150","12",TRUE,26,1,0
"150","13",TRUE,26,1,0
"150","14",TRUE,26,1,0
"150","15",TRUE,26,1,0
"150","16",TRUE,26,1,0
"150","17",TRUE,26,1,0
"150","18",TRUE,25,1,0
"150","19",TRUE,28,1,0
"150","20",TRUE,26,1,0
"150","21",TRUE,28,1,0
"150","22",TRUE,26,1,0
"150","23",TRUE,26,1,0
"160","05",TRUE,16,1,0
"160","06",TRUE,28,1,0
"160","07",TRUE,42,1,0
"160","08",TRUE,43,1,0
"160","09",TRUE,41,1,0
"160","10",TRUE,40,1,0
"160","11",TRUE,46,1,0
"160","12",TRUE,40,1,0
"160","13",TRUE,45,1,0
"160","14",TRUE,44,1,0
"160","15",TRUE,49,1,0
"160","16",TRUE,47,1,0
"160","17",TRUE,41,1,0
"160","18",TRUE,49,1,0
"160","19",TRUE,43,1,0
"160","20",TRUE,50,1,0
"160","21",TRUE,48,1,0
"160","22",TRUE,49,1,0
"160","23",TRUE,32,1,0
"165","05",TRUE,18,1,0
"165","06",TRUE,33,1,0
"165","07",TRUE,35,1,0
"165","08",TRUE,42,1,0
"165","09",TRUE,43,1,0
"165","10",TRUE,38,1,0
"165","11",TRUE,39,1,0
"165","12",TRUE,46,1,0
"165","13",TRUE,37,1,0
"165","14",TRUE,38,1,0
"165","15",TRUE,41,1,0
"165","16",TRUE,35,1,0
"165","17",TRUE,36,1,0
"165","18",TRUE,27,1,0
"165","19",TRUE,35,1,0
"165","20",TRUE,40,1,0
"165","21",TRUE,34,1,0
"165","22",TRUE,28,1,0
"165","23",TRUE,9,1,0
"166","05",TRUE,10,1,0
"166","06",TRUE,26,1,0
"166","07",TRUE,32,1,0
"166","08",TRUE,33,1,0
"166","09",TRUE,34,1,0
"166","10",TRUE,33,1,0
"166","11",TRUE,34,1,0
"166","12",TRUE,34,1,0
"166","13",TRUE,36,1,0
"166","14",TRUE,36,1,0
"166","15",TRUE,35,1,0
"166","16",TRUE,35,1,0
"166","17",TRUE,36,1,0
"166","18",TRUE,36,1,0
"166","19",TRUE,34,1,0
"166","20",TRUE,25,1,0
"166","21",TRUE,23,1,0
"166","22",TRUE,22,1,0
"166","23",TRUE,21,1,0
"167","06",TRUE,7,1,0
"167","07",TRUE,13,1,0
"167","08",TRUE,7,1,0
"167","09",TRUE,13,1,0
"167","10",TRUE,16,1,0
"167","11",TRUE,14,1,0
"167","12",TRUE,18,1,0
"167","13",TRUE,15,1,0
"167","14",TRUE,16,1,0
"167","15",TRUE,19,1,0
"167","16",TRUE,24,1,0
"167","17",TRUE,16,1,0
"167","18",TRUE,18,1,0
"167","19",TRUE,21,1,0
"167","20",TRUE,20,1,0
"167","21",TRUE,20,1,0
"167","22",TRUE,25,1,0
"167","23",TRUE,13,1,0
"168","05",TRUE,26,1,0
"168","06",TRUE,39,1,0
"168","07",TRUE,46,1,0
"168","08",TRUE,49,1,0
"168","09",TRUE,40,1,0
"168","10",TRUE,23,1,0
"168","11",TRUE,30,1,0
"168","12",TRUE,40,1,0
"168","13",TRUE,38,1,0
"168","14",TRUE,30,1,0
"168","15",TRUE,29,1,0
"168","16",TRUE,39,1,0
"168","17",TRUE,41,1,0
"168","18",TRUE,26,1,0
"168","19",TRUE,27,1,0
"168","20",TRUE,28,1,0
"168","21",TRUE,27,1,0
"168","22",TRUE,16,1,0
"168","23",TRUE,11,1,0
"169","05",TRUE,9,1,0
"169","06",TRUE,34,1,0
"169","07",TRUE,53,1,0
"169","08",TRUE,49,1,0
"169","09",TRUE,45,1,0
"169","10",TRUE,44,1,0
"169","11",TRUE,41,1,0
"169","12",TRUE,43,1,0
"169","13",TRUE,42,1,0
"169","14",TRUE,45,1,0
"169","15",TRUE,45,1,0
"169","16",TRUE,43,1,0
"169","17",TRUE,43,1,0
"169","18",TRUE,42,1,0
"169","19",TRUE,41,1,0
"169","20",TRUE,33,1,0
"169","21",TRUE,33,1,0
"169","22",TRUE,31,1,0
"169","23",TRUE,29,1,0
"170","05",TRUE,12,1,0
"170","06",TRUE,44,1,0
"170","07",TRUE,62,1,0
"170","08",TRUE,60,0.967741935483871,0.032258064516129
"170","09",TRUE,47,1,0
"170","10",TRUE,45,1,0
"170","11",TRUE,57,1,0
"170","12",TRUE,60,1,0
"170","13",TRUE,59,1,0
"170","14",TRUE,54,1,0
"170","15",TRUE,42,1,0
"170","16",TRUE,49,1,0
"170","17",TRUE,59,1,0
"170","18",TRUE,74,1,0
"170","19",TRUE,60,0.967741935483871,0.032258064516129
"170","20",TRUE,36,1,0
"170","21",TRUE,29,1,0
"170","22",TRUE,30,1,0
"170","23",TRUE,29,1,0
"171","05",TRUE,10,1,0
"171","06",TRUE,29,1,0
"171","07",TRUE,37,1,0
"171","08",TRUE,31,1,0
"171","09",TRUE,30,1,0
"171","10",TRUE,32,1,0
"171","11",TRUE,31,1,0
"171","12",TRUE,33,1,0
"171","13",TRUE,32,1,0
"171","14",TRUE,32,1,0
"171","15",TRUE,31,1,0
"171","16",TRUE,30,1,0
"171","17",TRUE,29,1,0
"171","18",TRUE,30,1,0
"171","19",TRUE,30,1,0
"171","20",TRUE,29,1,0
"171","21",TRUE,26,1,0
"171","22",TRUE,25,1,0
"171","23",TRUE,19,1,0
"175","05",TRUE,7,1,0
"175","06",TRUE,26,1,0
"175","07",TRUE,36,1,0
"175","08",TRUE,34,1,0
"175","09",TRUE,38,1,0
"175","10",TRUE,35,1,0
"175","11",TRUE,36,1,0
"175","12",TRUE,35,1,0
"175","13",TRUE,36,1,0
"175","14",TRUE,35,1,0
"175","15",TRUE,30,1,0
"175","16",TRUE,35,1,0
"175","17",TRUE,33,1,0
"175","18",TRUE,31,1,0
"175","19",TRUE,29,1,0
"175","20",TRUE,26,1,0
"175","21",TRUE,25,1,0
"175","22",TRUE,24,1,0
"175","23",TRUE,21,1,0
"176","05",TRUE,4,1,0
"176","06",TRUE,24,1,0
"176","07",TRUE,31,1,0
"176","08",TRUE,37,1,0
"176","09",TRUE,34,1,0
"176","10",TRUE,35,1,0
"176","11",TRUE,35,1,0
"176","12",TRUE,36,1,0
"176","13",TRUE,35,1,0
"176","14",TRUE,32,1,0
"176","15",TRUE,35,1,0
"176","16",TRUE,35,1,0
"176","17",TRUE,31,1,0
"176","18",TRUE,31,1,0
"176","19",TRUE,31,1,0
"176","20",TRUE,29,1,0
"176","21",TRUE,24,1,0
"176","22",TRUE,31,1,0
"176","23",TRUE,19,1,0
"180","05",TRUE,7,1,0
"180","06",TRUE,14,1,0
"180","07",TRUE,14,1,0
"180","08",TRUE,16,1,0
"180","09",TRUE,18,1,0
"180","10",TRUE,17,1,0
"180","11",TRUE,16,1,0
"180","12",TRUE,18,1,0
"180","13",TRUE,16,1,0
"180","14",TRUE,20,1,0
"180","15",TRUE,18,1,0
"180","16",TRUE,19,1,0
"180","17",TRUE,20,1,0
"180","18",TRUE,21,1,0
"180","19",TRUE,21,1,0
"180","20",TRUE,23,1,0
"180","21",TRUE,21,1,0
"180","22",TRUE,22,1,0
"180","23",TRUE,16,1,0
"181","05",TRUE,8,1,0
"181","06",TRUE,18,1,0
"181","07",TRUE,18,1,0
"181","08",TRUE,18,1,0
"181","09",TRUE,19,1,0
"181","10",TRUE,17,1,0
"181","11",TRUE,18,1,0
"181","12",TRUE,20,1,0
"181","13",TRUE,19,1,0
"181","14",TRUE,19,1,0
"181","15",TRUE,21,1,0
"181","16",TRUE,21,1,0
"181","17",TRUE,21,1,0
"181","18",TRUE,22,1,0
"181","19",TRUE,21,1,0
"181","20",TRUE,12,1,0
"181","21",TRUE,11,1,0
"181","22",TRUE,13,1,0
"181","23",TRUE,9,1,0
"182","05",TRUE,11,1,0
"182","06",TRUE,27,1,0
"182","07",TRUE,38,0.95,0.05
"182","08",TRUE,36,0.9,0.1
"182","09",TRUE,31,1,0
"182","10",TRUE,20,1,0
"182","11",TRUE,25,1,0
"182","12",TRUE,28,1,0
"182","13",TRUE,31,1,0
"182","14",TRUE,32,1,0
"182","15",TRUE,29,1,0
"182","16",TRUE,30,1,0
"182","17",TRUE,44,0.956521739130435,0.0434782608695652
"182","18",TRUE,56,1,0
"182","19",TRUE,42,1,0
"182","20",TRUE,30,1,0
"182","21",TRUE,31,1,0
"182","22",TRUE,29,1,0
"182","23",TRUE,26,1,0
"183","05",TRUE,6,1,0
"183","06",TRUE,14,1,0
"183","07",TRUE,26,1,0
"183","08",TRUE,28,1,0
"183","09",TRUE,20,1,0
"183","10",TRUE,17,1,0
"183","11",TRUE,26,1,0
"183","12",TRUE,29,1,0
"183","13",TRUE,26,1,0
"183","14",TRUE,23,1,0
"183","15",TRUE,19,1,0
"183","16",TRUE,28,1,0
"183","17",TRUE,33,1,0
"183","18",TRUE,32,1,0
"183","19",TRUE,37,1,0
"183","20",TRUE,31,1,0
"183","21",TRUE,22,1,0
"183","22",TRUE,27,1,0
"183","23",TRUE,27,1,0
"184","05",TRUE,14,1,0
"184","06",TRUE,30,1,0
"184","07",TRUE,32,1,0
"184","08",TRUE,33,1,0
"184","09",TRUE,35,1,0
"184","10",TRUE,35,1,0
"184","11",TRUE,34,1,0
"184","12",TRUE,29,1,0
"184","13",TRUE,30,1,0
"184","14",TRUE,23,1,0
"184","15",TRUE,25,1,0
"184","16",TRUE,25,1,0
"184","17",TRUE,22,1,0
"184","18",TRUE,22,1,0
"184","19",TRUE,26,1,0
"184","20",TRUE,27,1,0
"184","21",TRUE,27,1,0
"184","22",TRUE,24,1,0
"184","23",TRUE,21,1,0
"2","06",TRUE,7,1,0
"2","07",TRUE,16,1,0
"2","08",TRUE,18,1,0
"2","09",TRUE,18,1,0
"2","10",TRUE,16,1,0
"2","11",TRUE,17,0.894736842105263,0.105263157894737
"2","12",TRUE,17,1,0
"2","13",TRUE,16,0.8,0.2
"2","14",TRUE,15,1,0
"2","15",TRUE,14,1,0
"2","16",TRUE,15,0.882352941176471,0.117647058823529
"2","17",TRUE,17,1,0
"2","18",TRUE,18,1,0
"2","19",TRUE,11,0.846153846153846,0.153846153846154
"20","04",TRUE,1,1,0
"20","05",TRUE,49,1,0
"20","06",TRUE,51,0.962264150943396,0.0377358490566038
"20","07",TRUE,89,0.978021978021978,0.021978021978022
"20","08",TRUE,69,0.945205479452055,0.0547945205479452
"20","09",TRUE,85,1,0
"20","10",TRUE,69,1,0
"20","11",TRUE,89,1,0
"20","12",TRUE,79,1,0
"20","13",TRUE,80,1,0
"20","14",TRUE,88,1,0
"20","15",TRUE,76,1,0
"20","16",TRUE,103,1,0
"20","17",TRUE,89,0.917525773195876,0.0824742268041238
"20","18",TRUE,109,0.923728813559322,0.076271186440678
"20","19",TRUE,114,1,0
"20","20",TRUE,83,1,0
"20","21",TRUE,89,1,0
"20","22",TRUE,56,1,0
"20","23",TRUE,38,1,0
"203","05",TRUE,62,1,0
"203","06",TRUE,63,0.863013698630137,0.136986301369863
"203","07",TRUE,93,0.683823529411765,0.316176470588235
"203","08",TRUE,86,0.627737226277372,0.372262773722628
"203","09",TRUE,151,0.898809523809524,0.101190476190476
"203","10",TRUE,128,0.907801418439716,0.0921985815602837
"203","11",TRUE,160,0.941176470588235,0.0588235294117647
"203","12",TRUE,140,0.875,0.125
"203","13",TRUE,180,0.913705583756345,0.0862944162436549
"203","14",TRUE,162,0.931034482758621,0.0689655172413793
"203","15",TRUE,198,0.951923076923077,0.0480769230769231
"203","16",TRUE,178,0.941798941798942,0.0582010582010583
"203","17",TRUE,227,0.930327868852459,0.069672131147541
"203","18",TRUE,217,0.854330708661417,0.145669291338583
"203","19",TRUE,219,0.883064516129032,0.116935483870968
"203","20",TRUE,212,0.981481481481482,0.0185185185185185
"203","21",TRUE,175,1,0
"203","22",TRUE,169,1,0
"203","23",TRUE,125,1,0
"204","05",TRUE,29,1,0
"204","06",TRUE,60,0.967741935483871,0.032258064516129
"204","07",TRUE,85,0.85,0.15
"204","08",TRUE,96,0.872727272727273,0.127272727272727
"204","09",TRUE,82,0.921348314606742,0.0786516853932584
"204","10",TRUE,78,0.962962962962963,0.0370370370370371
"204","11",TRUE,74,1,0
"204","12",TRUE,87,1,0
"204","13",TRUE,86,1,0
"204","14",TRUE,90,1,0
"204","15",TRUE,89,1,0
"204","16",TRUE,94,1,0
"204","17",TRUE,145,0.960264900662252,0.0397350993377483
"204","18",TRUE,148,0.948717948717949,0.0512820512820513
"204","19",TRUE,155,0.945121951219512,0.0548780487804879
"204","20",TRUE,121,1,0
"204","21",TRUE,122,1,0
"204","22",TRUE,120,1,0
"204","23",TRUE,100,1,0
"205","05",TRUE,15,1,0
"205","06",TRUE,36,1,0
"205","07",TRUE,56,1,0
"205","08",TRUE,50,1,0
"205","09",TRUE,40,1,0
"205","10",TRUE,33,1,0
"205","11",TRUE,40,1,0
"205","12",TRUE,42,0.954545454545455,0.0454545454545454
"205","13",TRUE,42,0.954545454545455,0.0454545454545454
"205","14",TRUE,43,1,0
"205","15",TRUE,43,1,0
"205","16",TRUE,50,0.925925925925926,0.0740740740740741
"205","17",TRUE,62,0.911764705882353,0.0882352941176471
"205","18",TRUE,76,0.974358974358974,0.0256410256410257
"205","19",TRUE,66,0.970588235294118,0.0294117647058824
"205","20",TRUE,48,1,0
"205","21",TRUE,48,1,0
"205","22",TRUE,46,1,0
"205","23",TRUE,39,1,0
"207","05",TRUE,3,1,0
"207","06",TRUE,48,1,0
"207","07",TRUE,82,0.976190476190476,0.0238095238095238
"207","08",TRUE,84,0.923076923076923,0.0769230769230769
"207","09",TRUE,48,1,0
"207","10",TRUE,35,1,0
"207","11",TRUE,42,1,0
"207","12",TRUE,50,1,0
"207","13",TRUE,47,1,0
"207","14",TRUE,47,1,0
"207","15",TRUE,47,1,0
"207","16",TRUE,56,1,0
"207","17",TRUE,67,1,0
"207","18",TRUE,61,1,0
"207","19",TRUE,44,1,0
"207","20",TRUE,23,1,0
"207","21",TRUE,25,1,0
"207","22",TRUE,27,1,0
"207","23",TRUE,16,1,0
"21","04",TRUE,1,1,0
"21","05",TRUE,55,0.964912280701754,0.0350877192982456
"21","06",TRUE,59,0.967213114754098,0.0327868852459017
"21","07",TRUE,93,0.958762886597938,0.0412371134020618
"21","08",TRUE,66,0.970588235294118,0.0294117647058824
"21","09",TRUE,83,0.976470588235294,0.0235294117647059
"21","10",TRUE,78,1,0
"21","11",TRUE,88,1,0
"21","12",TRUE,90,1,0
"21","13",TRUE,78,1,0
"21","14",TRUE,103,1,0
"21","15",TRUE,79,1,0
"21","16",TRUE,102,1,0
"21","17",TRUE,107,1,0
"21","18",TRUE,107,1,0
"21","19",TRUE,100,0.980392156862745,0.0196078431372549
"21","20",TRUE,81,1,0
"21","21",TRUE,88,1,0
"21","22",TRUE,62,1,0
"21","23",TRUE,33,1,0
"211","05",TRUE,10,1,0
"211","06",TRUE,47,1,0
"211","07",TRUE,67,1,0
"211","08",TRUE,70,0.972222222222222,0.0277777777777778
"211","09",TRUE,61,0.968253968253968,0.0317460317460317
"211","10",TRUE,50,1,0
"211","11",TRUE,54,1,0
"211","12",TRUE,60,1,0
"211","13",TRUE,63,1,0
"211","14",TRUE,59,1,0
"211","15",TRUE,57,1,0
"211","16",TRUE,75,1,0
"211","17",TRUE,99,0.98019801980198,0.0198019801980198
"211","18",TRUE,99,0.925233644859813,0.0747663551401869
"211","19",TRUE,81,0.84375,0.15625
"211","20",TRUE,69,1,0
"211","21",TRUE,68,1,0
"211","22",TRUE,48,1,0
"211","23",TRUE,45,1,0
"212","05",TRUE,3,1,0
"212","06",TRUE,17,1,0
"212","07",TRUE,25,1,0
"212","08",TRUE,29,1,0
"212","09",TRUE,29,1,0
"212","10",TRUE,34,1,0
"212","11",TRUE,31,1,0
"212","12",TRUE,35,1,0
"212","13",TRUE,43,1,0
"212","14",TRUE,35,1,0
"212","15",TRUE,27,1,0
"212","16",TRUE,31,1,0
"212","17",TRUE,30,1,0
"212","18",TRUE,27,1,0
"212","19",TRUE,33,1,0
"212","20",TRUE,29,1,0
"212","21",TRUE,32,1,0
"212","22",TRUE,28,1,0
"212","23",TRUE,25,1,0
"213","05",TRUE,10,1,0
"213","06",TRUE,23,1,0
"213","07",TRUE,32,1,0
"213","08",TRUE,34,1,0
"213","09",TRUE,32,1,0
"213","10",TRUE,37,1,0
"213","11",TRUE,34,1,0
"213","12",TRUE,37,1,0
"213","13",TRUE,35,1,0
"213","14",TRUE,35,1,0
"213","15",TRUE,36,1,0
"213","16",TRUE,31,1,0
"213","17",TRUE,32,1,0
"213","18",TRUE,34,1,0
"213","19",TRUE,34,1,0
"213","20",TRUE,27,1,0
"213","21",TRUE,27,1,0
"213","22",TRUE,26,1,0
"213","23",TRUE,20,1,0
"214","05",TRUE,8,1,0
"214","06",TRUE,20,1,0
"214","07",TRUE,28,1,0
"214","08",TRUE,32,1,0
"214","09",TRUE,32,1,0
"214","10",TRUE,27,1,0
"214","11",TRUE,27,1,0
"214","12",TRUE,27,1,0
"214","13",TRUE,27,1,0
"214","14",TRUE,33,1,0
"214","15",TRUE,26,1,0
"214","16",TRUE,26,1,0
"214","17",TRUE,36,1,0
"214","18",TRUE,37,1,0
"214","19",TRUE,34,1,0
"214","20",TRUE,30,1,0
"214","21",TRUE,29,1,0
"214","22",TRUE,32,1,0
"214","23",TRUE,27,1,0
"216","05",TRUE,23,1,0
"216","06",TRUE,45,1,0
"216","07",TRUE,68,0.944444444444444,0.0555555555555556
"216","08",TRUE,71,0.816091954022989,0.183908045977011
"216","09",TRUE,72,0.9,0.1
"216","10",TRUE,78,1,0
"216","11",TRUE,79,1,0
"216","12",TRUE,77,1,0
"216","13",TRUE,88,1,0
"216","14",TRUE,80,1,0
"216","15",TRUE,82,1,0
"216","16",TRUE,109,0.939655172413793,0.0603448275862069
"216","17",TRUE,98,0.942307692307692,0.0576923076923077
"216","18",TRUE,119,0.937007874015748,0.062992125984252
"216","19",TRUE,91,0.892156862745098,0.107843137254902
"216","20",TRUE,94,0.959183673469388,0.0408163265306123
"216","21",TRUE,80,1,0
"216","22",TRUE,60,1,0
"216","23",TRUE,78,1,0
"22","05",TRUE,22,1,0
"22","06",TRUE,126,0.926470588235294,0.0735294117647058
"22","07",TRUE,185,0.948717948717949,0.0512820512820513
"22","08",TRUE,139,0.972027972027972,0.027972027972028
"22","09",TRUE,121,1,0
"22","10",TRUE,89,1,0
"22","11",TRUE,118,1,0
"22","12",TRUE,97,1,0
"22","13",TRUE,114,1,0
"22","14",TRUE,109,1,0
"22","15",TRUE,114,1,0
"22","16",TRUE,121,1,0
"22","17",TRUE,189,1,0
"22","18",TRUE,175,0.977653631284916,0.0223463687150838
"22","19",TRUE,177,1,0
"22","20",TRUE,127,1,0
"22","21",TRUE,135,1,0
"22","22",TRUE,94,1,0
"22","23",TRUE,52,1,0
